Time,Roll,Pitch,Yawrate,Thrust
1690982716.6418593,-1.6135634,-4.822063,-0.06684303,31829.775
1690982716.6696923,-2.2204497,-0.6353241,4.3837996,27409.13
1690982716.692986,-0.7680386,0.2914304,3.9341724,31418.48
1690982716.7150288,-3.4502707,-5.244535,1.8387128,36022.098
1690982716.7377357,-0.68965214,-0.10882601,-1.2446903,35125.547
1690982716.760232,0.25875714,-4.423353,0.17914242,36066.48
1690982716.782523,-3.4620225,-5.355406,3.8972924,29670.902
1690982716.8055594,-1.4415789,-1.3025416,1.193004,36263.535
1690982716.8283014,-2.3545723,-4.7540274,3.0115938,32241.904
1690982716.8506904,-2.7191617,-1.4213678,-4.098924,28671.562
1690982716.8735805,-0.18806785,-1.3888936,-0.9730968,35996.64
1690982716.8965442,-1.0065781,-1.5294331,3.2295737,28528.906
1690982716.919223,-3.6087937,-3.3908298,-0.49463245,30482.652
1690982716.9417098,-0.6769079,-2.114742,2.2495644,28835.838
1690982716.9642093,-3.3774085,0.30729866,-3.408871,36245.723
1690982716.9865506,-1.6123078,-1.9192212,-1.2051597,29168.97
1690982717.010621,-2.695415,-4.9563866,-4.096983,31369.668
1690982717.0328715,-1.4663209,-0.6559815,3.7959597,31791.174
1690982717.055889,-0.8653872,-4.0179033,-2.8092427,35443.207
1690982717.0782223,-3.2616582,-1.4484154,-3.8982897,36295.355
1690982717.101678,0.089324,-5.2174497,-4.3888154,30853.094
1690982717.1244347,-1.5907025,-3.8961499,-2.2082405,33057.598
1690982717.1475828,-3.1898997,-4.9739723,3.8422463,28456.902
1690982717.1701396,-2.5658796,-5.3758116,1.8771542,27671.424
1690982717.1928763,-0.7898023,-3.9039612,-3.7892735,36177.703
1690982717.2159908,-1.4095852,-2.9683714,2.563685,35730.395
1690982717.2384698,0.27056634,-1.1136035,-2.2810705,29675.11
1690982717.263065,-3.590223,-3.449005,1.9850018,31163.006
1690982717.2856476,0.87172484,-3.7247493,3.2346327,28107.576
1690982717.310941,-3.0997736,-0.0903015,-2.4121792,30808.502
1690982717.333944,-1.5467218,-0.08912461,0.7228549,29544.684
1690982717.356943,0.68951076,-4.104045,-3.690993,27905.2
1690982717.3794158,0.6860037,-1.7325345,-3.786569,34141.535
1690982717.402138,-0.49891198,-5.0529165,-3.897263,36901.863
1690982717.429386,-1.2585407,-0.96967226,3.1592462,33408.39
1690982717.454549,-3.015112,-0.325162,1.5690093,32677.568
1690982717.4773438,-2.5563931,-1.8185997,-0.27936935,33013.598
1690982717.4997497,-3.445518,-3.2339869,2.1373358,30608.629
1690982717.5229566,-2.6083956,-1.8987049,-1.5589486,36434.52
1690982717.546542,-0.2196373,-0.3079765,-2.012789,32389.188
1690982717.5701537,-3.1911552,-4.746714,-3.9188643,28739.576
1690982717.5924182,-0.19477138,-4.157049,-3.521838,28625.998
1690982717.6154668,-0.9059319,-4.6869864,2.968973,32135.01
1690982717.63816,-0.5383053,-4.416122,-0.85134965,32769.164
1690982717.6607409,-3.7539294,-0.09096822,-3.5922534,33811.676
1690982717.6834486,0.9182055,-0.57788384,-4.1898594,32573.846
