Time,Roll,Pitch,Yawrate,Thrust
1691479986.0195756,-3.6937513,-3.563067,-2.9483514,35528.277
1691479986.0421064,-1.5804095,-0.21610504,-3.026266,32407.738
1691479986.0767202,-2.1609242,-5.133125,-4.03986,42195.77
1691479986.1134737,-0.5887258,-0.49573252,-0.730529,35450.746
1691479986.1428335,-1.9965142,-2.011235,-0.43150198,41567.715
1691479986.1732507,-1.3142359,-4.3286347,1.3823901,33044.91
1691479986.2011313,0.856836,-0.49380532,-1.4363346,33331.79
1691479986.2289174,-2.6922362,-3.4801443,2.5932517,34503.125
1691479986.2569242,-2.0329971,0.6196684,-1.9562259,33055.02
1691479986.2835383,0.33353004,-2.4134202,-1.6691959,40613.62
1691479986.311475,-2.922298,0.34318444,2.925324,41267.19
1691479986.3401816,-1.0305701,0.4035519,0.12129403,32733.893
1691479986.3678925,0.89698976,-3.552244,3.209376,33090.406
1691479986.3957658,-1.1511929,-2.5570612,-1.1087291,38344.797
1691479986.4227352,0.084927514,-3.0353684,2.006095,32635.596
1691479986.448356,-0.029159214,-5.22714,-4.222877,37083.945
1691479986.482855,-3.692616,-4.4765377,4.2836227,35980.59
1691479986.509902,-3.5720668,-4.214394,-4.1600003,41160.906
1691479986.5371354,0.54921544,-0.8113532,-3.6624157,33651.04
1691479986.5634286,0.7719912,-0.6403505,4.0075154,37156.613
1691479986.5914896,0.44618773,-2.2595713,2.301444,41127.445
1691479986.6212385,-1.8629313,-4.686695,3.4500299,42192.16
1691479986.651453,0.3412491,-4.848703,3.8761978,38552.242
1691479986.6793733,-2.0696783,-2.417087,0.51404196,32635.727
1691479986.7054956,-0.9401537,-1.7032608,-4.142335,37963.703
1691479986.7317555,-3.3066487,-2.6532958,0.5267503,41031.793
1691479986.7669532,-1.5097523,-0.28079396,0.36352545,35299.742
1691479986.7974412,-3.2591772,-3.0861669,2.142864,32085.762
1691479986.8220224,-2.375379,-4.009336,-2.8703632,41896.465
1691479986.8463976,-2.469291,0.20581935,-3.460078,32089.621
1691479986.8716428,-3.728532,-2.5794563,4.1315236,36956.934
1691479986.8958437,-0.73872745,-4.7856636,4.333557,37722.273
1691479986.921166,0.519598,-0.88670784,-2.737504,40573.95
1691479986.9460652,-2.1600137,-2.5417087,-4.073127,33196.152
1691479986.9705899,0.26143685,-1.7598222,-1.6251596,35657.312
