Time,Roll,Pitch,Yawrate,Thrust
1691148409.082454,-0.36670506,-5.605199,2.5974376,32491.012
1691148409.104793,-1.4083169,-3.4192474,-3.746668,41674.957
1691148409.1275363,0.55887246,-0.21023853,0.19384593,31573.256
1691148409.150249,-0.76613015,-4.9470553,1.4658147,41067.312
1691148409.1726513,-2.3574746,-1.8180779,-1.5926815,42011.086
1691148409.194892,-1.7920489,-2.5770352,2.6225622,39015.32
1691148409.2172332,-2.7031846,0.39922017,-0.9288073,41035.812
1691148409.240319,-2.5305104,-1.8997934,-0.19908044,38216.117
1691148409.2632992,-2.0530276,-5.0806103,-4.02569,39312.71
1691148409.2860935,0.22911741,-0.757728,-0.21755014,34294.9
1691148409.3089106,-1.074882,-4.120358,3.280535,41931.516
1691148409.3319733,-0.24924912,-0.7592221,0.11602151,40677.555
1691148409.3551085,-2.5999799,-3.7591887,3.4051425,41387.582
1691148409.3784196,-1.998719,-2.9714637,-4.567223,35452.484
1691148409.4022703,0.74348176,-2.1866012,4.3949795,41667.977
1691148409.4246726,-3.7257075,-4.609675,3.9071088,33258.305
1691148409.4474738,-1.4403677,-4.626271,2.5816336,36391.254
1691148409.470228,-2.3069215,-1.619278,-1.8702867,34744.895
1691148409.4940748,-1.8744992,-4.8064036,3.3889802,34545.098
1691148409.5166154,0.58977526,-0.46489763,1.1449193,35802.234
1691148409.5394044,-3.4602587,-4.4451075,-2.6273599,36881.11
1691148409.561988,-1.3607506,0.58027816,2.5838838,36525.465
1691148409.5842018,-0.59840065,-3.4495687,3.2869093,39440.848
1691148409.6067858,-3.4333444,-0.19391067,-3.6094139,33008.105
1691148409.6297276,-2.7089226,-4.329307,-0.7787011,32382.746
1691148409.652534,-3.3278258,-0.15284994,-0.43741882,32424.547
1691148409.6750374,-1.5260544,-3.7494953,-2.5581098,39784.098
1691148409.6975331,-3.1074421,0.5780432,4.5073013,34594.863
1691148409.7200685,0.45188877,-3.2310452,2.5797555,41305.27
1691148409.7433214,-3.587585,-4.5684457,3.0731778,35385.895
1691148409.7659478,-0.3284905,-3.2715096,-3.5742042,39114.426
1691148409.788429,-0.8465744,-2.5101721,2.8490522,41264.91
1691148409.8107662,-1.7677597,-0.57463175,1.954286,36126.88
1691148409.8332078,-1.2378855,-0.23519178,-1.4736776,34756.4
1691148409.8557053,-0.9342732,-4.534871,-0.41743973,40302.16
1691148409.8781388,-2.4376466,-3.6188214,-2.6366568,36716.586
1691148409.9004872,-0.45107478,-0.41367078,3.871724,39342.22
1691148409.923376,-0.2935052,-1.6011295,2.0552313,35111.105
1691148409.9460428,-3.7916045,-0.87712014,-0.9784636,38045.984
1691148409.970408,0.47936884,-3.6909626,1.0461732,35485.418
1691148409.993066,-3.4463718,0.37006283,3.1917565,32414.059
1691148410.0157845,-2.9779346,-1.4982715,-1.401963,34398.56
1691148410.0383296,-0.7316179,-5.1889024,-3.5062053,37893.54
1691148410.0612202,-2.6044362,-3.527095,-0.3359797,31751.035
1691148410.084782,0.42336556,-2.0661232,2.2942965,33961.293
1691148410.1079392,0.77529144,0.47261584,-2.9192882,32229.785
1691148410.131205,-1.3414135,-2.4780223,0.19809704,35062.42
1691148410.153443,-0.9942512,-4.7675447,2.7258317,37681.957
1691148410.1759458,0.6061098,-0.96983004,-3.1592195,40815.18
1691148410.198657,-2.3544254,-1.6125964,-4.491535,37396.754
1691148410.2211773,0.22173107,-4.2575703,3.4732153,34463.492
1691148410.2441645,0.38977993,-0.40824425,-3.988657,36887.61
1691148410.2672226,-2.5807915,-4.203045,-2.477472,31962.447
1691148410.2897213,-2.0594692,-5.523352,2.0119627,37917.277
1691148410.3128483,-2.939774,-4.4623466,-3.632189,34695.38
1691148410.335386,-0.78677475,-2.0470078,3.162602,33323.133
1691148410.3581023,0.034109414,0.17647392,0.19634373,32760.422
1691148410.3806162,-0.40757003,-4.951449,0.27712727,35367.297
1691148410.4037852,-2.1212556,-4.409178,0.68815225,35458.254
1691148410.4285629,-0.32029435,-1.5717049,-2.6681962,33537.887
1691148410.4510813,-0.44225848,-4.6866612,-0.16637556,34623.22
1691148410.4739804,0.017916972,0.5177846,0.8620899,37672.906
1691148410.496563,-0.68029636,-2.586988,1.6782094,34721.816
1691148410.520613,-1.1030396,-2.2498085,3.6794987,33813.824
1691148410.5431378,-2.9606693,-5.4868817,-4.344116,32078.207
1691148410.5655954,0.766194,-0.26750267,3.7133236,40388.84
1691148410.588129,-2.850129,0.55008036,0.7578536,36053.17
1691148410.610464,-0.7999887,-0.5941982,2.6344233,36091.8
1691148410.6338618,-1.2320937,-1.4654955,2.0297751,37287.13
1691148410.656419,-2.345011,-5.2797394,-0.42174342,33911.91
1691148410.6793542,-2.9124,-3.7688143,-0.1399796,34165.81
1691148410.7020876,0.46200082,-1.6439086,0.18676879,42021.414
1691148410.7250965,0.8676019,0.5129664,-1.792487,39059.207
1691148410.7476406,-3.6993325,-2.5184455,2.6579556,38925.883
1691148410.7715268,-1.5810726,-3.993497,-0.30932173,39059.293
1691148410.7953541,0.75994647,0.46387234,0.55503243,40973.03
1691148410.8186371,-0.57009184,-3.4513106,1.9016778,33407.9
1691148410.8413954,-1.0107881,-3.691964,2.5778093,36225.945
1691148410.8636496,-3.768119,0.4375334,-3.7554243,38712.805
1691148410.8862598,-2.2385037,-3.8238935,1.2725515,32565.23
1691148410.9087877,0.5421499,-1.3558868,-3.099619,41528.258
1691148410.9315732,-3.302545,-0.06985576,-4.312904,35700.902
1691148410.9541593,0.8000364,0.013772683,-0.258593,36333.227
1691148410.9769695,0.3345234,-5.4491043,-1.5009062,36895.94
1691148410.9997618,0.078811556,-3.9460926,2.7715197,34872.074
1691148411.0227618,0.8509563,-3.6196024,2.2952147,40824.184
1691148411.0456915,-1.2716345,-4.9212604,-2.4157176,40355.273
1691148411.068282,0.57633436,-2.312171,-1.2064167,41507.93
1691148411.0926073,-0.05567421,-1.8801297,0.23095514,36579.934
1691148411.1170616,-3.5119994,-2.459197,4.058938,33660.633
1691148411.1399417,-1.9883229,0.504764,-0.79025036,35627.37
1691148411.1625235,-1.0440156,-1.5640763,0.29722968,34804.055
1691148411.185188,-2.346469,0.46277028,3.5207427,33120.004
1691148411.2084782,-2.7177303,-4.500638,-0.14270626,33084.793
1691148411.231157,-1.9476817,-1.98294,-2.9125938,35280.95
1691148411.2535105,-0.071383625,-3.4823954,-2.5534956,32686.004
