Time,Roll,Pitch,Yawrate,Thrust
1690889339.1319497,-3.1030247,-4.0326233,3.8990014,35517.977
1690889339.1538973,0.21523784,0.28242603,1.3283085,36169.027
1690889339.1764202,-1.2124503,-1.0990989,-2.713199,34260.445
1690889339.1993225,-1.2556903,-5.275152,-1.4280176,31166.686
1690889339.2221544,-0.45911226,-3.722415,-2.3477168,27446.535
1690889339.246233,-2.6915214,-0.8531124,-0.39905617,33660.83
1690889339.2693634,-2.760736,-0.12875077,1.1294981,36791.082
1690889339.292699,0.24476835,-4.530392,2.9054933,36449.438
1690889339.3170335,-2.57786,-4.612814,-2.3181107,27436.7
1690889339.339667,-0.111033015,-3.558015,1.9756237,28540.514
1690889339.362192,-0.113209926,-0.73308206,-0.7327539,29742.041
1690889339.385248,-2.5979831,-2.0744107,3.577244,31656.258
1690889339.4092634,0.028006118,0.4787701,-0.008178674,30765.521
1690889339.4320157,-1.9485855,-0.5074032,-1.1617955,28484.336
1690889339.4544213,-1.6184747,-0.076989464,-3.2545295,36219.78
1690889339.47684,0.7540336,-1.8674215,-1.04537,29314.6
1690889339.5003948,0.4834854,0.6235645,1.1094357,33950.78
1690889339.5229805,-0.08649437,0.61007476,-2.5649228,31538.742
1690889339.5455225,-2.2276907,-2.9278514,-4.4191165,29748.068
1690889339.568826,-1.1513919,-2.3221662,3.6092606,36740.285
1690889339.5915442,-1.3659837,-0.19487876,4.2014375,28770.932
1690889339.6136408,-1.849862,-3.0805867,-3.5882316,33719.652
1690889339.6368432,-2.1303883,-0.87376547,-1.8029786,30022.041
