Time,Roll,Pitch,Yawrate,Thrust
1690889448.5448902,0.21594845,-2.602052,-2.7377737,29602.637
1690889448.5666249,-2.0261695,0.17490928,-0.51157296,28074.96
1690889448.5890105,0.09449124,0.30209383,-0.28519726,36558.285
1690889448.610983,0.53029233,-0.45484215,-3.651641,34462.793
1690889448.6329017,-2.4664485,-0.38740537,0.21993743,31216.95
1690889448.6552656,0.6258952,-4.804381,1.2757114,30491.781
1690889448.6782525,0.69849,-4.2127504,1.0159624,34232.97
1690889448.700257,0.6740353,-4.028267,3.1260233,31461.525
1690889448.7230766,-2.3810425,-5.4804473,-2.408686,32644.22
1690889448.7453978,0.59689766,-4.817905,-2.1791544,36037.652
1690889448.767858,-3.3243504,-2.1089199,3.2832062,28153.389
1690889448.7901323,-1.4821948,-1.8285377,-3.1378014,32093.281
1690889448.8123658,-2.4819033,-3.6875963,-0.73761433,34094.367
1690889448.8344462,0.40394226,0.42496067,-1.6750907,27809.59
1690889448.856607,-2.7948914,-0.16327547,3.9429758,30714.717
1690889448.878853,-2.978532,-0.19995464,-2.3630815,34950.64
1690889448.9011467,-0.09929978,-3.4591596,-2.0308387,32103.646
1690889448.9232173,-3.580575,-4.768884,-1.2521875,29055.732
1690889448.9454937,0.3159538,-0.9029774,0.103617705,36174.746
1690889448.967295,-0.41893837,-1.4644608,-3.323595,34990.03
1690889448.9890285,-1.9346071,-0.4435984,1.0600115,33877.004
1690889449.0114052,-3.006687,-3.4688494,2.0735552,33808.715
1690889449.0336225,-1.9799111,-2.870309,2.4535275,32951.99
1690889449.0561416,-0.7811665,-1.081754,3.893259,36824.598
1690889449.0785472,-2.0136,-2.4027715,-2.0339615,28805.438
1690889449.1022644,0.051441018,0.2688843,2.4428384,28548.277
1690889449.1248353,-0.5624432,-1.342824,1.9127297,35844.56
1690889449.1468496,-2.7159646,-1.2979589,2.1943247,29085.771
1690889449.1689198,-2.8953197,-1.4147745,-4.476165,28821.809
1690889449.1920557,-3.0607302,-3.0907953,-0.6889764,36164.44
1690889449.213956,0.33794087,-0.1363297,-3.3503766,33776.477
1690889449.236724,-3.2829618,-3.657674,1.442094,28445.73
1690889449.258814,-0.4421036,-1.2017877,3.5545974,30080.365
1690889449.2807906,-2.4825838,-3.6018174,-2.3449328,33543.613
1690889449.3035128,-1.6366473,-0.42122248,-0.46887153,35270.2
1690889449.3262591,0.49191082,-3.405588,-4.1699095,31360.25
1690889449.3482218,-0.8714775,0.22107445,1.1394223,35643.824
1690889449.3706977,-1.7271616,-0.05236781,-1.1708462,31530.932
1690889449.3949597,-0.35447666,-0.22969697,-2.4948294,36475.652
1690889449.4174447,-1.6847566,-0.9990709,1.9300185,35344.816
1690889449.43917,-2.1417007,-5.263461,0.11665106,33202.156
1690889449.4615135,-1.2652113,-2.5522678,3.803805,30195.195
1690889449.4849195,-2.3929453,-1.3532592,-4.130763,36359.676
1690889449.5073578,-0.09599936,-1.0600489,-3.9144068,27332.602
1690889449.5292356,-3.2998989,-1.423018,2.1864512,28310.506
1690889449.551296,-0.32709923,-1.41175,-4.1276793,32649.705
1690889449.5744965,-0.2934747,-0.23274451,1.5596687,34936.72
1690889449.5967033,0.2986573,0.4165122,1.1518068,35946.246
1690889449.6192565,0.14948465,-4.3383207,-2.7282608,34780.973
1690889449.6414907,-3.1181185,-2.399417,2.4070365,27836.773
1690889449.6642566,-0.029168032,-2.8137615,-1.3629062,31049.168
1690889449.6867964,-0.7140167,-1.2394041,-3.358238,27576.256
1690889449.7099292,-2.0652854,-0.9776479,4.311753,29526.824
1690889449.7320158,-1.1309435,-1.3682673,1.1319426,27396.889
1690889449.753889,-2.619729,-0.6030401,3.208305,35524.207
1690889449.7775254,-2.526043,-2.0876374,2.488069,34487.84
