Time,Roll,Pitch,Yawrate,Thrust
1690984342.5444505,-3.4939625,-1.67619,-4.108275,34730.42
1690984342.569019,0.59838927,-3.6565177,0.4576581,28337.383
1690984342.593189,-3.2831235,-4.267706,-0.675059,28812.086
1690984342.6160288,-3.2603018,-1.5117631,-4.2343144,29837.139
1690984342.63947,-3.4195879,-1.0677093,3.9044743,29771.426
1690984342.6618311,0.23403987,-3.168927,0.230934,30307.14
1690984342.6842256,-0.21247265,-2.3333223,-2.253246,35558.574
1690984342.7094672,-2.6905048,-1.0444002,-3.3046486,32651.512
1690984342.7342153,0.85511184,-0.89234865,-1.7944729,35558.92
1690984342.7567143,-3.5571985,-3.4057252,3.4814532,32377.178
1690984342.7793958,0.61061805,-2.6901727,-0.7437166,27612.908
1690984342.8044188,-2.4925182,0.02879061,-2.6547122,33310.555
1690984342.8273842,-1.5031822,-4.4072866,-0.7811393,32607.857
1690984342.8498242,-2.4870477,-0.75307477,-1.4683502,28968.072
1690984342.872485,-2.6266453,-5.2452025,1.6324102,34512.594
1690984342.8974776,0.65029246,-1.1339949,1.8045021,29479.336
1690984342.921022,-0.5234369,-3.155841,4.019286,33692.465
1690984342.9444318,-6.905432e-05,-4.944136,3.892476,28270.615
1690984342.966709,-1.8830343,-4.3620825,-1.0532308,36516.043
1690984342.9896517,-0.2704921,-2.9528067,3.5735278,34843.023
1690984343.0147395,-0.66428554,-4.1643257,1.8399098,34429.863
1690984343.037568,-2.4248548,-3.1531465,-0.07760974,31585.115
1690984343.061319,-1.1324522,0.43404418,-0.29233855,28490.4
1690984343.0838225,-1.3342712,-2.5500875,2.7545834,29501.625
1690984343.1064677,-2.2905703,-4.2670445,1.9554396,35163.992
1690984343.1290438,-1.6723439,-0.14409187,-2.5100896,32565.25
1690984343.152319,0.7588355,-4.898825,1.3573816,33367.86
1690984343.1757123,0.106233306,0.24871267,-3.8525975,33078.6
1690984343.198602,-1.3066323,-1.0098962,-1.9674733,32668.314
1690984343.2248526,0.734408,-0.99490184,-3.8396325,32451.178
1690984343.2495446,0.56945544,-2.5111327,0.58691555,31666.854
1690984343.2722397,0.37070766,-3.7173936,2.4122868,35197.79
1690984343.2948756,0.83893657,-3.548189,1.9846936,28362.807
1690984343.3170593,-3.414019,0.45951897,-1.3202072,29660.959
1690984343.3395119,0.5064973,-3.6338627,-1.7567327,31959.832
1690984343.3618164,-1.0075563,-1.9009451,2.4118557,32445.967
1690984343.3844829,-1.2904966,0.44895294,-2.9224024,34988.363
1690984343.408249,-2.3937175,-5.051111,1.5179513,28787.656
1690984343.4308672,0.58389115,0.4389844,-2.67787,32298.055
1690984343.454338,-2.1456811,-1.1534939,-1.6191754,36888.586
1690984343.4769204,0.5155484,-5.0926104,-3.1787462,28981.531
1690984343.4994514,-2.255986,-4.2875466,3.48954,27933.682
1690984343.522002,-3.7186341,-1.5887644,3.2564232,28262.371
1690984343.5455089,-2.9843833,-0.9261905,3.1743608,31074.484
1690984343.5686789,-1.4252366,-3.513039,-2.1907516,31698.81
1690984343.5939257,-0.31430244,-5.108865,-0.22801003,31126.555
1690984343.6168084,-3.2865644,-5.4545665,4.427064,31547.941
1690984343.639734,-1.7741854,-1.8467063,0.96562916,35741.605
1690984343.663116,-1.7199128,0.58120406,1.913049,28363.545
1690984343.6865532,-1.1432388,0.44970998,1.0509937,29963.113
1690984343.7105722,0.43687972,-3.1376407,1.842619,33332.7
1690984343.7330225,-3.2999997,-5.4572415,3.5717895,28521.602
1690984343.7556605,-0.17514054,-3.7624636,0.47898257,35980.87
1690984343.777875,-0.17467687,-0.1822437,-4.324738,30697.7
1690984343.8004074,0.6850517,-1.4751186,2.9010794,34135.168
1690984343.8266332,0.90746194,0.19901592,3.7474132,34054.977
1690984343.8523757,-0.9183612,-2.722473,-2.3716996,27526.705
1690984343.8768961,-0.7626685,0.033039488,-1.4193522,29503.781
1690984343.9002547,0.16008002,-4.996218,-4.1996284,27241.977
1690984343.9229279,-1.4730396,-3.9101222,-2.1524525,28043.922
1690984343.9457197,0.75725853,-2.5577335,1.1819084,27812.824
1690984343.9686477,-2.9923265,0.18586884,-0.60435134,33009.05
1690984343.9932556,-1.3418145,-2.7548742,-4.341656,29002.01
1690984344.0160692,0.24862164,-4.800993,-2.1517334,28038.018
1690984344.039183,0.9451239,-0.6778974,2.4911656,28431.105
1690984344.0618467,-2.7653613,-0.89780027,2.938319,34130.516
1690984344.0842524,-0.98947024,-3.0473154,-4.3306518,31999.209
1690984344.1065383,-2.9116302,-0.68951905,-3.0598419,29627.29
1690984344.1292064,-2.4204717,-1.8172491,3.059611,27386.44
1690984344.1520166,-0.3270543,-2.6625655,3.2876346,34359.434
1690984344.1766946,-2.1057029,-4.0125084,2.9765644,28107.102
1690984344.1996706,-0.05329718,-2.2472584,-2.2828045,34378.152
1690984344.2236054,-0.6578741,0.26417527,3.8903959,32982.887
1690984344.2480967,-1.3024873,-0.16555198,-0.35182762,29590.676
1690984344.271278,-0.33693215,0.20562714,-3.3105876,30615.225
1690984344.296549,-0.79814947,-4.154224,-0.7645165,34808.945
