Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687421785.5627575,0.0,0.0,0.0,0.0,0.0
1687421785.5708375,0.0,0.0,0.0,0.0,0.0
1687421785.5812917,0.0,0.0,0.0,0.0,0.0
1687421785.5907984,0.0,0.0,0.0,0.0,0.0
1687421785.6012752,0.0,0.0,0.0,0.0,0.0
1687421785.6124396,0.0,0.0,0.0,0.0,0.0
1687421785.621371,0.0,0.0,0.0,0.0,0.0
1687421785.6316662,0.0,0.0,0.0,0.0,0.0
1687421785.642013,0.0,0.0,0.0,0.0,0.0
1687421785.650567,0.0,0.0,0.0,0.0,0.0
1687421785.660969,0.0,0.0,0.0,0.0,0.0
1687421785.6712441,0.0,0.0,0.0,0.0,0.0
1687421785.6815095,0.0,0.0,0.0,0.0,0.0
1687421785.6927752,0.0,0.0,0.0,0.0,0.0
1687421785.7005444,0.0,0.0,0.0,0.0,0.0
1687421785.7113118,0.0,0.0,0.0,0.0,0.0
1687421785.7228563,0.0,0.0,0.0,0.0,0.0
1687421785.7310736,0.0,0.0,0.0,0.0,0.0
1687421785.7427392,0.0,0.0,0.0,0.0,0.0
1687421785.7507818,0.0,0.0,0.0,0.0,0.0
1687421785.7613542,0.0,0.0,0.0,0.0,0.0
1687421785.7711577,0.0,0.0,0.0,0.0,0.0
1687421785.7805374,0.0,0.0,0.0,0.0,0.0
1687421785.7917817,0.0,0.0,0.0,0.0,0.0
1687421785.801818,0.0,0.0,0.0,0.0,0.0
1687421785.8131313,0.0,0.0,0.0,0.0,0.0
1687421785.8208113,0.0,0.0,0.0,0.0,0.0
1687421785.8322911,0.0,0.0,0.0,0.0,0.0
1687421785.8415353,0.0,0.0,0.0,0.0,0.0
1687421785.8541672,0.0,0.0,0.0,0.0,0.0
1687421785.8623536,21445.0,20499.0,21333.0,22623.0,21325.0
1687421785.8711374,21445.0,20731.0,21453.0,22253.0,21343.0
1687421785.8810894,21445.0,20460.0,21636.0,22708.0,20976.0
1687421785.8917449,21445.0,20344.0,21712.0,22652.0,21072.0
1687421785.9009564,21445.0,20224.0,21984.0,23418.0,20154.0
1687421785.911811,21445.0,20634.0,21368.0,23288.0,20490.0
1687421785.9205282,21445.0,20604.0,22330.0,22656.0,20190.0
1687421785.9312177,21445.0,21390.0,20256.0,21474.0,22660.0
1687421785.9418352,21445.0,19109.0,21801.0,24337.0,20533.0
1687421785.95058,21445.0,22070.0,22174.0,21006.0,20530.0
1687421785.9612422,22579.0,19903.0,19747.0,25853.0,24813.0
1687421785.9716396,22579.0,20232.0,23556.0,25244.0,21284.0
1687421785.9818137,22579.0,21538.0,23456.0,23644.0,21678.0
1687421785.996024,22579.0,21332.0,21964.0,24182.0,22838.0
1687421786.0026894,22579.0,21724.0,23886.0,24052.0,20654.0
1687421786.0104017,22579.0,21408.0,22514.0,23988.0,22406.0
1687421786.0214877,22579.0,21620.0,22332.0,24172.0,22192.0
1687421786.0309198,22579.0,20960.0,21122.0,24672.0,23562.0
1687421786.0416636,22579.0,21395.0,23279.0,25525.0,20117.0
1687421786.052133,22579.0,21570.0,24670.0,25180.0,18896.0
1687421786.0614712,22784.0,21298.0,21108.0,24506.0,24224.0
1687421786.0719373,22784.0,21360.0,21862.0,25514.0,22400.0
1687421786.0809836,22784.0,22810.0,20674.0,26142.0,21510.0
1687421786.0923278,22784.0,21262.0,24530.0,25116.0,20228.0
1687421786.1009188,22784.0,21405.0,22449.0,24527.0,22755.0
1687421786.1096697,22784.0,21276.0,21180.0,25410.0,23270.0
1687421786.1201,22784.0,20754.0,23626.0,25576.0,21180.0
1687421786.1301935,22784.0,20846.0,22640.0,25390.0,22260.0
1687421786.1410668,22784.0,21985.0,21331.0,24639.0,23181.0
1687421786.1518219,22784.0,21305.0,23933.0,25147.0,20751.0
1687421786.1604252,22784.0,21173.0,22569.0,25031.0,22363.0
1687421786.1703815,22784.0,21004.0,24456.0,25084.0,20592.0
1687421786.1802342,22784.0,21530.0,22242.0,24694.0,22670.0
1687421786.1907847,22784.0,21050.0,22832.0,25122.0,22132.0
1687421786.2008085,22784.0,21292.0,22614.0,25418.0,21812.0
1687421786.2119782,22784.0,21215.0,22087.0,25643.0,22191.0
1687421786.2203324,22784.0,20275.0,22655.0,25375.0,22831.0
1687421786.2304938,22784.0,21430.0,23150.0,25110.0,21446.0
1687421786.2408578,22784.0,21377.0,22501.0,25137.0,22121.0
1687421786.2522388,22784.0,20367.0,23451.0,25783.0,21535.0
1687421786.260735,22784.0,21010.0,21770.0,25634.0,22722.0
1687421786.2704632,22784.0,20391.0,22735.0,25703.0,22307.0
1687421786.280598,22784.0,21046.0,22778.0,26104.0,21208.0
1687421786.2924201,22784.0,20654.0,22738.0,25410.0,22334.0
1687421786.3008132,22784.0,21208.0,21124.0,25538.0,23266.0
1687421786.3113163,22784.0,20814.0,23340.0,25898.0,21084.0
1687421786.3221574,22784.0,19757.0,23297.0,26467.0,21615.0
1687421786.3300438,22784.0,20509.0,22761.0,26131.0,21735.0
1687421786.3412797,22784.0,21348.0,22702.0,25678.0,21408.0
1687421786.3508043,22784.0,20802.0,23570.0,25694.0,21070.0
