Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat w,Quat x,Quat y,Quat z
1688388974.683219
1688388974.70351
1688388974.7237825
1688388974.744055
1688388974.7645993
1688388974.7851558
1688388974.8059113
1688388974.8267152
1688388974.8472643
1688388974.8678696
1688388974.8885987
1688388974.9091518
1688388974.9297311
1688388974.951059
1688388974.972025
1688388975.0010166
1688388975.0217075
1688388975.0444667
1688388975.0705907
1688388975.0912716
1688388975.1129506
1688388975.1338105
1688388975.1545362
1688388975.1751716
1688388975.1961234
1688388975.2166266
1688388975.237708
1688388975.2584648
1688388975.2789733
1688388975.2994773
1688388975.3199031
1688388975.3411398
1688388975.3617282
1688388975.3822415
1688388975.403916
1688388975.424585
1688388975.4451113
1688388975.4656122
1688388975.4863224
1688388975.507453
1688388975.5281653
1688388975.5524552
1688388975.576742
1688388975.5979738
1688388975.6183517
1688388975.6387036
1688388975.6592283
1688388975.6794732
1688388975.6997154
1688388975.7199943
1688388975.7403781
1688388975.7606552
1688388975.7811918
1688388975.801557,10,2.2261712551116943,0.024515412747859955,1.900370478630066,-0.004740617237985134,-0.9452542662620544,-0.02428741194307804,-0.3253951072692871
1688388975.8219836,10,2.225921154022217,0.025502435863018036,1.9004050493240356,-0.0025584613904356956,-0.9452415108680725,0.0005361844669096172,-0.3263612687587738
1688388975.8423831,10,2.2262372970581055,0.0251696165651083,1.900375485420227,-0.0015535112470388412,-0.9445653557777405,-0.011554600670933723,-0.3281167149543762
1688388975.8628511,10,2.2260820865631104,0.02542879432439804,1.9004755020141602,0.00010167668369831517,-0.9448367357254028,-0.002369201509281993,-0.32753318548202515
1688388975.8832588,10,2.2260682582855225,0.025150161236524582,1.9004783630371094,-0.00035627957549877465,-0.9449165463447571,-0.00938435085117817,-0.3271765112876892
1688388975.90358,10,2.225890874862671,0.025572199374437332,1.9004065990447998,-0.002799588954076171,-0.9452106356620789,0.002570574404671788,-0.3264390528202057
1688388975.9239128,10,2.226233959197998,0.02488197386264801,1.900309443473816,-0.004093492403626442,-0.9452712535858154,-0.01777641661465168,-0.32577529549598694
1688388975.9443133,10,2.2263283729553223,0.02461899258196354,1.9003554582595825,-0.002644265303388238,-0.9447609186172485,-0.025150548666715622,-0.3267833888530731
1688388975.9646406,10,2.2261993885040283,0.025305191054940224,1.9004077911376953,-0.0012142228661105037,-0.9447773694992065,-0.006779147312045097,-0.3276403844356537
1688388975.9849677,10,2.226080894470215,0.025496244430541992,1.9002964496612549,-0.004451137967407703,-0.9451652765274048,-0.0014724151697009802,-0.3265587389469147
1688388976.0053158,10,2.2262039184570312,0.02487279660999775,1.9002835750579834,-0.005811711773276329,-0.9452548623085022,-0.016954898834228516,-0.32584065198898315
1688388976.0256104,10,2.226172924041748,0.024856772273778915,1.9004287719726562,-0.0015667516272515059,-0.9447930455207825,-0.017718276008963585,-0.32718437910079956
1688388976.045979,10,2.226325273513794,0.024715961888432503,1.9003417491912842,-0.0030320954974740744,-0.9445010423660278,-0.02367790788412094,-0.3276402950286865
1688388976.0663698,10,2.226010322570801,0.025639690458774567,1.9004731178283691,0.000356125965481624,-0.944705605506897,0.00229457370005548,-0.32791146636009216
1688388976.0867066,10,2.226165533065796,0.024747459217905998,1.9003312587738037,-0.005324522033333778,-0.9452531337738037,-0.01960725151002407,-0.3257048726081848
1688388976.1073868,10,2.2260568141937256,0.02495187148451805,1.9004086256027222,-0.004032487515360117,-0.9454715847969055,-0.012369994074106216,-0.32544460892677307
1688388976.1278996,10,2.2260398864746094,0.025791984051465988,1.9004558324813843,0.0003760729159694165,-0.9446114897727966,0.005986650008708239,-0.32813623547554016
1688388976.148768,10,2.2260029315948486,0.0261641014367342,1.900529384613037,0.0033547799102962017,-0.944892406463623,0.016081079840660095,-0.326968789100647
1688388976.1692476,10,2.225769519805908,0.026088597252964973,1.9004400968551636,-0.0009720534435473382,-0.9451302289962769,0.015602882951498032,-0.3263198435306549
1688388976.1896708,10,2.2260708808898926,0.02514958195388317,1.9003068208694458,-0.0045815110206604,-0.9453156590461731,-0.009888933971524239,-0.3259747624397278
1688388976.2100058,10,2.2262611389160156,0.024499790742993355,1.9004184007644653,-0.002366340486332774,-0.9448694586753845,-0.02605573832988739,-0.3264003396034241
1688388976.230345,10,2.2261483669281006,0.02523995377123356,1.9004390239715576,-0.0009459296707063913,-0.9448856115341187,-0.007226067129522562,-0.32731956243515015
1688388976.250595,10,2.2258145809173584,0.025849707424640656,1.9004164934158325,-0.0020492717158049345,-0.9451683759689331,0.009553595446050167,-0.32643747329711914
1688388976.2709985,10,2.2258942127227783,0.02554197609424591,1.9003596305847168,-0.0030311134178191423,-0.9451253414154053,0.00041834410512819886,-0.3266938030719757
1688388976.2914357,10,2.22580885887146,0.025889607146382332,1.9003950357437134,-0.0022240986581891775,-0.9450418949127197,0.009823396801948547,-0.32679417729377747
