Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687433842.4664195,0.0,0.0,0.0,0.0,0.0
1687433842.475133,0.0,0.0,0.0,0.0,0.0
1687433842.4841995,0.0,0.0,0.0,0.0,0.0
1687433842.4951365,0.0,0.0,0.0,0.0,0.0
1687433842.5050209,0.0,0.0,0.0,0.0,0.0
1687433842.515269,0.0,0.0,0.0,0.0,0.0
1687433842.5250046,0.0,0.0,0.0,0.0,0.0
1687433842.535768,0.0,0.0,0.0,0.0,0.0
1687433842.5451424,0.0,0.0,0.0,0.0,0.0
1687433842.5554912,0.0,0.0,0.0,0.0,0.0
1687433842.5645182,0.0,0.0,0.0,0.0,0.0
1687433842.5745497,0.0,0.0,0.0,0.0,0.0
1687433842.5849717,0.0,0.0,0.0,0.0,0.0
1687433842.5952158,0.0,0.0,0.0,0.0,0.0
1687433842.6057432,0.0,0.0,0.0,0.0,0.0
1687433842.6158853,0.0,0.0,0.0,0.0,0.0
1687433842.6249788,0.0,0.0,0.0,0.0,0.0
1687433842.6347263,0.0,0.0,0.0,0.0,0.0
1687433842.6448598,0.0,0.0,0.0,0.0,0.0
1687433842.6549425,0.0,0.0,0.0,0.0,0.0
1687433842.6655095,0.0,0.0,0.0,0.0,0.0
1687433842.6765604,0.0,0.0,0.0,0.0,0.0
1687433842.684365,0.0,0.0,0.0,0.0,0.0
1687433842.6953459,0.0,0.0,0.0,0.0,0.0
1687433842.7058036,0.0,0.0,0.0,0.0,0.0
1687433842.7163377,0.0,0.0,0.0,0.0,0.0
1687433842.725271,0.0,0.0,0.0,0.0,0.0
1687433842.7348402,0.0,0.0,0.0,0.0,0.0
1687433842.7468214,0.0,0.0,0.0,0.0,0.0
1687433842.7563293,21445.0,53961.0,21695.0,0.0,21695.0
1687433842.7646792,21445.0,35504.0,17862.0,7130.0,25284.0
1687433842.7762787,21445.0,35482.0,17938.0,8004.0,24356.0
1687433842.7860336,21445.0,37388.0,17980.0,5892.0,24520.0
1687433842.796212,21445.0,36393.0,17167.0,6911.0,25309.0
1687433842.8058255,21445.0,34520.0,17986.0,8248.0,25026.0
1687433842.8138738,21445.0,37871.0,17377.0,4219.0,26313.0
1687433842.8235228,21445.0,36886.0,18540.0,5812.0,24542.0
1687433842.8362958,21445.0,36992.0,20236.0,5690.0,22862.0
1687433842.8447025,21445.0,38764.0,17630.0,4010.0,25376.0
1687433842.8543544,22579.0,39411.0,18461.0,5549.0,26895.0
1687433842.8645802,22579.0,38850.0,20286.0,6114.0,25066.0
1687433842.8748815,22579.0,38212.0,18058.0,6434.0,27612.0
1687433842.8847513,22579.0,38397.0,18397.0,5609.0,27913.0
1687433842.8939633,22579.0,38687.0,17631.0,5351.0,28647.0
1687433842.9042318,22579.0,41082.0,18538.0,3634.0,27062.0
1687433842.9136574,22579.0,41346.0,17650.0,4314.0,27006.0
1687433842.925058,22579.0,41499.0,18115.0,3829.0,26873.0
1687433842.9355721,22579.0,40775.0,16711.0,5003.0,27827.0
1687433842.9455364,22579.0,41776.0,17568.0,4152.0,26820.0
1687433842.9549606,22579.0,42653.0,15337.0,5447.0,26879.0
1687433842.9642258,22784.0,43159.0,15845.0,4039.0,28093.0
1687433842.9754782,22784.0,43931.0,15539.0,3745.0,27921.0
1687433842.985562,22784.0,43052.0,17368.0,3436.0,27280.0
1687433842.9959717,22784.0,43311.0,17387.0,4601.0,25837.0
1687433843.0047584,22784.0,44124.0,17000.0,2778.0,27234.0
1687433843.0144153,22784.0,45017.0,17635.0,977.0,27507.0
1687433843.025237,22784.0,44936.0,17346.0,922.0,27932.0
1687433843.0352094,22784.0,44555.0,16835.0,1179.0,28567.0
1687433843.045226,22784.0,46330.0,16854.0,0.0,28466.0
1687433843.0558453,22784.0,45978.0,17150.0,0.0,28326.0
1687433843.0651515,22784.0,46791.0,17715.0,0.0,27671.0
1687433843.0752327,22784.0,46213.0,17561.0,0.0,27951.0
1687433843.0864346,22784.0,46029.0,16191.0,0.0,29647.0
1687433843.09402,22784.0,48149.0,15781.0,0.0,30185.0
1687433843.1055226,22784.0,47993.0,16111.0,0.0,29419.0
1687433843.1154985,22784.0,48537.0,17547.0,0.0,27261.0
1687433843.1251042,22784.0,49216.0,15898.0,0.0,28822.0
1687433843.134968,22784.0,48921.0,14253.0,0.0,29413.0
1687433843.1442492,22784.0,48766.0,14890.0,0.0,29568.0
