Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687430463.3363028,0.0,0.0,0.0,0.0,0.0
1687430463.3472774,0.0,0.0,0.0,0.0,0.0
1687430463.3566725,0.0,0.0,0.0,0.0,0.0
1687430463.3667574,0.0,0.0,0.0,0.0,0.0
1687430463.3778117,0.0,0.0,0.0,0.0,0.0
1687430463.388651,0.0,0.0,0.0,0.0,0.0
1687430463.3959823,0.0,0.0,0.0,0.0,0.0
1687430463.4069388,0.0,0.0,0.0,0.0,0.0
1687430463.4159188,0.0,0.0,0.0,0.0,0.0
1687430463.427523,0.0,0.0,0.0,0.0,0.0
1687430463.4376702,0.0,0.0,0.0,0.0,0.0
1687430463.4475238,0.0,0.0,0.0,0.0,0.0
1687430463.4571707,0.0,0.0,0.0,0.0,0.0
1687430463.466629,0.0,0.0,0.0,0.0,0.0
1687430463.4780552,0.0,0.0,0.0,0.0,0.0
1687430463.4861774,0.0,0.0,0.0,0.0,0.0
1687430463.4965973,0.0,0.0,0.0,0.0,0.0
1687430463.5070748,0.0,0.0,0.0,0.0,0.0
1687430463.5184238,0.0,0.0,0.0,0.0,0.0
1687430463.5268407,0.0,0.0,0.0,0.0,0.0
1687430463.5366623,0.0,0.0,0.0,0.0,0.0
1687430463.546887,0.0,0.0,0.0,0.0,0.0
1687430463.5577362,0.0,0.0,0.0,0.0,0.0
1687430463.5666425,0.0,0.0,0.0,0.0,0.0
1687430463.576673,0.0,0.0,0.0,0.0,0.0
1687430463.586756,0.0,0.0,0.0,0.0,0.0
1687430463.598041,0.0,0.0,0.0,0.0,0.0
1687430463.6062503,0.0,0.0,0.0,0.0,0.0
1687430463.616055,0.0,0.0,0.0,0.0,0.0
1687430463.6279454,0.0,0.0,0.0,0.0,0.0
1687430463.6366465,0.0,0.0,0.0,0.0,0.0
1687430463.6481705,0.0,0.0,0.0,0.0,0.0
1687430463.6570218,0.0,0.0,0.0,0.0,0.0
1687430463.6664915,0.0,0.0,0.0,0.0,0.0
1687430463.6763508,0.0,0.0,0.0,0.0,0.0
1687430463.6869504,0.0,0.0,0.0,0.0,0.0
1687430463.696049,0.0,0.0,0.0,0.0,0.0
1687430463.708847,0.0,0.0,0.0,0.0,0.0
1687430463.718134,0.0,0.0,0.0,0.0,0.0
1687430463.7260656,0.0,0.0,0.0,0.0,0.0
