Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687776842.2955706
1687776842.3158877
1687776842.3361027
1687776842.356483
1687776842.376934
1687776842.3972185
1687776842.417562
1687776842.4381042
1687776842.4585643
1687776842.4790108
1687776842.4994195
1687776842.519933
1687776842.5404146
1687776842.5610392
1687776842.582379
1687776842.606083
1687776842.626633
1687776842.6510055
1687776842.6734374
1687776842.6938872
1687776842.7144072
1687776842.7349768
1687776842.7560692
1687776842.776938
1687776842.7975655
1687776842.8183546
1687776842.839843
1687776842.8603766
1687776842.8817832
1687776842.9021869
1687776842.9225082
1687776842.9427202
1687776842.9629347
1687776842.98324
1687776843.0035088
1687776843.023844
1687776843.0441089
1687776843.0643606
1687776843.0847604
1687776843.104972
1687776843.1252923,0.0,0.0,0.0,0.0
1687776843.145772,0.0,0.0,0.0,0.0
1687776843.1660583,0.0,0.0,0.0,0.0
1687776843.186898,0.0,0.0,0.0,0.0
1687776843.207318,0.0,0.0,0.0,0.0
1687776843.2281232,0.0,0.0,0.0,0.0
1687776843.2484496,0.0,0.0,0.0,0.0
1687776843.2691324,0.0,0.0,0.0,0.0
1687776843.289409,0.0,0.0,0.0,0.0
1687776843.3096411,0.0,0.0,0.0,0.0
1687776843.329894,0.0,0.0,0.0,0.0
1687776843.3501706,0.0,0.0,0.0,0.0
1687776843.3704708,0.0,0.0,0.0,0.0
1687776843.3908968,0.0,0.0,0.0,0.0
1687776843.4118674,0.0,0.0,0.0,0.0
1687776843.4321778,0.0,0.0,0.0,0.0
1687776843.4528275,0.0,0.0,0.0,0.0
1687776843.4734902,0.0,0.0,0.0,0.0
1687776843.494135,0.0,0.0,0.0,0.0
1687776843.5148628,0.0,0.0,0.0,0.0
1687776843.5354645,0.0,0.0,0.0,0.0
1687776843.5561013,0.0,0.0,0.0,0.0
1687776843.5766253,0.0,0.0,0.0,0.0
1687776843.5969477,20814.0,20842.0,20712.0,20728.0
1687776843.6173117,20935.0,20769.0,20629.0,20763.0
1687776843.637965,21033.0,20631.0,20667.0,20765.0
1687776843.6583567,20968.0,21342.0,20496.0,20290.0
1687776843.6803212,20427.0,21327.0,21267.0,20075.0
1687776843.7007556,22391.0,21565.0,20309.0,21515.0
1687776843.7211149,20959.0,21757.0,20927.0,22137.0
1687776843.7418127,22197.0,21175.0,20685.0,21723.0
1687776843.7622907,21799.0,21295.0,20991.0,21695.0
1687776843.7826526,21243.0,21605.0,20991.0,21941.0
1687776843.8030205,20758.0,23296.0,19612.0,22114.0
1687776843.823341,20981.0,22191.0,21341.0,21267.0
1687776843.8437207,21761.0,21685.0,20801.0,21533.0
1687776843.8640625,21099.0,22319.0,20255.0,22107.0
1687776843.8849208,21225.0,22699.0,19677.0,22179.0
1687776843.9054399,21364.0,21818.0,20244.0,22354.0
1687776843.926236,21368.0,21450.0,21212.0,21750.0
1687776843.9466624,21410.0,22580.0,20584.0,21206.0
1687776843.9670675,21494.0,22128.0,19720.0,22438.0
1687776843.9878843,22706.0,21270.0,21000.0,22588.0
1687776844.008479,21947.0,22219.0,21571.0,21827.0
1687776844.0294905,20467.0,23415.0,19799.0,23883.0
1687776844.0501773,22254.0,22160.0,21722.0,21428.0
1687776844.0705354,21728.0,21772.0,21046.0,23018.0
1687776844.0909734,26973.0,28119.0,24625.0,27499.0
1687776844.111373,26360.0,27936.0,24716.0,28204.0
1687776844.131769,26709.0,27013.0,25441.0,28053.0
1687776844.1524763,27029.0,26617.0,26011.0,27559.0
1687776844.1728315,23682.0,28492.0,28328.0,26714.0
1687776844.1931567,26282.0,28626.0,25334.0,26974.0
1687776844.2136467,27500.0,27514.0,24338.0,27864.0
1687776844.2345233,27401.0,26523.0,25671.0,27621.0
