Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687332118.2502906,10001.0,16334.0,10348.0,2992.0,10330.0
1687332118.2709508,10001.0,21977.0,3229.0,0.0,15099.0
1687332118.2915056,10001.0,20479.0,13771.0,0.0,6597.0
1687332118.313308,10001.0,14224.0,8406.0,4610.0,12764.0
1687332118.3348978,10001.0,17837.0,8789.0,2229.0,11149.0
1687332118.356611,10001.0,17395.0,10345.0,2917.0,9347.0
1687332118.3773851,10001.0,16402.0,9148.0,3188.0,11266.0
1687332118.398099,10001.0,16869.0,8613.0,3153.0,11369.0
1687332118.4184735,10001.0,17470.0,8640.0,1856.0,12038.0
1687332118.4392052,10001.0,17032.0,8762.0,2306.0,11904.0
1687332118.4601662,10501.0,17604.0,9402.0,2788.0,12210.0
1687332118.480855,10501.0,18983.0,10069.0,1757.0,11195.0
1687332118.502847,10501.0,18619.0,9435.0,2699.0,11251.0
1687332118.5246387,10501.0,19197.0,9821.0,1865.0,11121.0
1687332118.5459764,10501.0,18368.0,10228.0,1946.0,11462.0
1687332118.5663753,10501.0,19330.0,8016.0,2178.0,12480.0
1687332118.5868664,10501.0,18972.0,7060.0,3342.0,12630.0
1687332118.6071424,10501.0,19264.0,7882.0,1894.0,12964.0
1687332118.6274884,10501.0,18468.0,6516.0,2136.0,14884.0
1687332118.647819,10501.0,16785.0,1499.0,4705.0,19015.0
1687332118.6680923,11001.0,17535.0,4003.0,4233.0,18233.0
1687332118.6884267,11001.0,18592.0,5832.0,2520.0,17060.0
1687332118.7087278,11001.0,18173.0,4675.0,3871.0,17285.0
1687332118.7292247,11001.0,17821.0,6195.0,5413.0,14575.0
1687332118.7494423,11001.0,19475.0,3731.0,5735.0,15063.0
1687332118.7696266,11001.0,19266.0,4794.0,5206.0,14738.0
1687332118.789872,11001.0,17150.0,3122.0,9048.0,14684.0
1687332118.8103356,11001.0,18472.0,5600.0,4870.0,15062.0
1687332118.8305838,11001.0,18292.0,7820.0,2060.0,15832.0
