Timestamp,pm.vbat,pm.state
182631,4.117302417755127,0
183631,4.117302417755127,0
184631,4.117302417755127,0
185631,4.117302417755127,0
186631,4.117302417755127,0
187631,4.117302417755127,0
188631,4.117302417755127,0
189631,4.117302417755127,0
190631,4.117302417755127,0
191631,4.117302417755127,0
192631,4.117302417755127,0
193631,4.117302417755127,0
194631,4.117302417755127,0
195631,4.117302417755127,0
196631,4.117302417755127,0
197631,3.863929510116577,0
198631,3.774193525314331,0
199631,3.7319648265838623,0
200631,3.7161290645599365,0
201631,3.7055718898773193,0
202631,3.695014715194702,0
203631,3.6739003658294678,0
204631,3.6791789531707764,0
205631,3.668621778488159,0
206631,3.6633431911468506,0
207631,3.6527860164642334,0
208631,3.6527860164642334,0
209631,3.642228841781616,0
210631,3.6369502544403076,0
211631,3.6369502544403076,0
212631,3.6263930797576904,0
213631,3.6263930797576904,0
214631,3.621114492416382,0
215631,3.621114492416382,0
216631,3.6158359050750732,0
217631,3.6158359050750732,0
218631,3.6105573177337646,0
219631,3.6105573177337646,0
220631,3.605278730392456,0
221631,3.605278730392456,0
222631,3.6000001430511475,0
223631,3.6000001430511475,0
224631,3.594721555709839,0
225631,3.594721555709839,0
226631,3.5894429683685303,0
227631,3.5894429683685303,0
228631,3.5841643810272217,0
229631,3.5841643810272217,0
230631,3.5841643810272217,0
231631,3.578885793685913,0
232631,3.578885793685913,0
233631,3.5736072063446045,0
234631,3.568328619003296,0
235631,3.5736072063446045,0
236631,3.568328619003296,0
237631,3.568328619003296,0
238631,3.568328619003296,0
239631,3.5630500316619873,0
240631,3.5630500316619873,0
241631,3.5630500316619873,0
242631,3.5577714443206787,0
243631,3.55249285697937,0
244631,3.5577714443206787,0
245631,3.55249285697937,0
246631,3.55249285697937,0
247631,3.5472142696380615,0
248631,3.5208210945129395,0
249631,3.6263930797576904,0
250631,3.695014715194702,0
251631,3.594721555709839,0
252631,3.55249285697937,0
253631,3.5472142696380615,0
254631,3.541935443878174,0
255631,3.5630500316619873,0
256631,3.5366568565368652,0
257631,3.5313782691955566,0
258631,3.5313782691955566,0
259631,3.5313782691955566,0
260631,3.526099681854248,0
261631,3.526099681854248,0
262631,3.5208210945129395,0
263631,3.5208210945129395,0
264631,3.515542507171631,0
265631,3.515542507171631,0
266631,3.515542507171631,0
267631,3.5366568565368652,0
268631,3.5313782691955566,0
269631,3.5102639198303223,0
270631,3.5102639198303223,0
271631,3.5208210945129395,0
272631,3.515542507171631,0
273631,3.526099681854248,0
274631,3.499706745147705,0
275631,3.499706745147705,0
276631,3.5102639198303223,0
277631,3.4944281578063965,0
278631,3.4944281578063965,0
279631,3.489149570465088,0
280631,3.4838709831237793,0
281631,3.489149570465088,0
282631,3.499706745147705,0
283631,3.5102639198303223,0
284631,3.5102639198303223,0
285631,3.5049853324890137,0
286631,3.5049853324890137,0
287631,3.5102639198303223,0
288631,3.4838709831237793,0
289631,3.4785923957824707,0
290631,3.4785923957824707,0
291631,3.473313808441162,0
292631,3.4944281578063965,0
293631,3.4838709831237793,0
294631,3.473313808441162,0
295631,3.4838709831237793,0
296631,3.4680352210998535,0
297631,3.462756633758545,0
298631,3.462756633758545,0
299631,3.462756633758545,0
300631,3.462756633758545,0
301631,3.4574780464172363,0
302631,3.4574780464172363,0
303631,3.4521994590759277,0
304631,3.499706745147705,0
305631,3.4521994590759277,0
306631,3.4785923957824707,0
307631,3.446920871734619,0
308631,3.446920871734619,0
309631,3.446920871734619,0
310631,3.4416422843933105,0
311631,3.4416422843933105,0
312631,3.4416422843933105,0
313631,3.4416422843933105,0
314631,3.436363697052002,0
315631,3.436363697052002,0
316631,3.436363697052002,0
317631,3.436363697052002,0
318631,3.4310851097106934,0
319631,3.4310851097106934,0
320631,3.4574780464172363,0
321631,3.4258065223693848,0
322631,3.4310851097106934,0
323631,3.420527935028076,0
324631,3.4521994590759277,0
325631,3.4258065223693848,0
326631,3.4258065223693848,0
327631,3.4152493476867676,0
328631,3.420527935028076,0
329631,3.420527935028076,0
330631,3.4416422843933105,0
331631,3.4152493476867676,0
332631,3.4152493476867676,0
333631,3.4152493476867676,0
334631,3.4152493476867676,0
335631,3.409970760345459,0
336631,3.4152493476867676,0
337631,3.4046921730041504,0
338631,3.4046921730041504,0
339631,3.4046921730041504,0
340631,3.409970760345459,0
341631,3.4046921730041504,0
342631,3.4046921730041504,0
343631,3.4046921730041504,0
344631,3.399413585662842,0
345631,3.399413585662842,0
346631,3.394134998321533,0
347631,3.399413585662842,0
348631,3.399413585662842,0
349631,3.394134998321533,0
350631,3.394134998321533,0
351631,3.394134998321533,0
352631,3.394134998321533,0
353631,3.3888564109802246,0
354631,3.3888564109802246,0
355631,3.3888564109802246,0
356631,3.3888564109802246,0
357631,3.3888564109802246,0
358631,3.383577823638916,0
359631,3.373020648956299,0
360631,3.3782992362976074,0
361631,3.409970760345459,0
362631,3.383577823638916,0
363631,3.3782992362976074,0
364631,3.3782992362976074,0
365631,3.3782992362976074,0
366631,3.3782992362976074,0
367631,3.3677420616149902,0
368631,3.373020648956299,0
369631,3.373020648956299,0
370631,3.3782992362976074,0
371631,3.399413585662842,0
372631,3.373020648956299,0
373631,3.373020648956299,0
374631,3.3677420616149902,0
375631,3.3677420616149902,0
376631,3.3677420616149902,0
377631,3.3677420616149902,0
378631,3.3677420616149902,0
379631,3.3624634742736816,0
380631,3.3624634742736816,0
381631,3.3624634742736816,0
382631,3.3624634742736816,0
383631,3.357184886932373,0
384631,3.3624634742736816,0
385631,3.357184886932373,0
386631,3.357184886932373,0
387631,3.357184886932373,0
388631,3.3519062995910645,0
389631,3.3519062995910645,0
390631,3.3519062995910645,0
391631,3.3519062995910645,0
392631,3.3519062995910645,0
393631,3.346627712249756,0
394631,3.3519062995910645,0
395631,3.3519062995910645,0
396631,3.3413491249084473,0
397631,3.346627712249756,0
398631,3.346627712249756,0
399631,3.320234775543213,0
400631,3.3413491249084473,0
401631,3.3360705375671387,0
402631,3.33079195022583,0
403631,3.3413491249084473,0
