Time,motor.m1,motor.m2,motor.m3,motor.m4,RB ID,Pos x,Pos y,Pos z,Quat 1,Quat 2,Quat 3,Quat 4
1687773280.4372418
1687773280.4576533
1687773280.477916
1687773280.4982207
1687773280.5187302
1687773280.5392
1687773280.5596702
1687773280.5802186
1687773280.6009052
1687773280.6214228
1687773280.6419163
1687773280.6624773
1687773280.6832545
1687773280.7037632
1687773280.7252326
1687773280.747732
1687773280.7687213
1687773280.7952843
1687773280.818674
1687773280.8409185
1687773280.8623352
1687773280.8841953
1687773280.9045742
1687773280.9251728
1687773280.9457467
1687773280.9662201
1687773280.98691
1687773281.0072207
1687773281.0275977
1687773281.048078
1687773281.068457
1687773281.0887952
1687773281.109375
1687773281.1305592
1687773281.1510766
1687773281.1714518
1687773281.1918197
1687773281.2122984
1687773281.2326624
1687773281.2530265
1687773281.274656,0.0,0.0,0.0,0.0
1687773281.2952585,0.0,0.0,0.0,0.0
1687773281.3158298,0.0,0.0,0.0,0.0
1687773281.3361588,0.0,0.0,0.0,0.0
1687773281.3565314,0.0,0.0,0.0,0.0
1687773281.3774023,0.0,0.0,0.0,0.0
1687773281.3979423,0.0,0.0,0.0,0.0
1687773281.4186382,0.0,0.0,0.0,0.0
1687773281.439148,0.0,0.0,0.0,0.0
1687773281.459633,0.0,0.0,0.0,0.0
1687773281.4798622,0.0,0.0,0.0,0.0
1687773281.5002558,0.0,0.0,0.0,0.0
1687773281.5211093,0.0,0.0,0.0,0.0
1687773281.5420346,0.0,0.0,0.0,0.0,10,2.464163303375244,0.025265535339713097,1.478855848312378,-0.013517276383936405,0.9623612761497498,0.03548718988895416,0.26910731196403503
1687773281.5634408,0.0,0.0,0.0,0.0,10,2.4641966819763184,0.02476247027516365,1.4787929058074951,0.009686792269349098,0.9635136723518372,0.03487682342529297,0.2652001976966858
1687773281.5839438,0.0,0.0,0.0,0.0,10,2.464191198348999,0.024612711742520332,1.4787695407867432,0.01827899180352688,0.9637325406074524,0.03409215062856674,0.2640515863895416
1687773281.6051612,0.0,0.0,0.0,0.0,10,2.4641952514648438,0.02470015548169613,1.4787909984588623,0.012669460847973824,0.9636089205741882,0.034650519490242004,0.2647581100463867
1687773281.626988,0.0,0.0,0.0,0.0,10,2.4641952514648438,0.024605480954051018,1.4787731170654297,0.018604638054966927,0.963714063167572,0.03413879871368408,0.2640901505947113
1687773281.6476321,0.0,0.0,0.0,0.0,10,2.464191198348999,0.024630095809698105,1.4787695407867432,0.01776006817817688,0.9636690616607666,0.03427467122673988,0.26429468393325806
1687773281.6686838,0.0,0.0,0.0,0.0,10,2.4641942977905273,0.02473645657300949,1.4787875413894653,0.011171288788318634,0.9635332226753235,0.03471386432647705,0.26509207487106323
1687773281.690395,0.0,0.0,0.0,0.0,10,2.4641966819763184,0.02488427236676216,1.4788188934326172,0.002622420433908701,0.9632716774940491,0.03542662784457207,0.266168475151062
1687773281.711061,0.0,0.0,0.0,0.0,10,2.464064598083496,0.024891696870326996,1.4790067672729492,0.009855604730546474,0.9629603624343872,0.030942926183342934,0.26768067479133606
1687773281.7314699,0.0,0.0,0.0,0.0,10,2.4641406536102295,0.024845397099852562,1.4787814617156982,0.012408426031470299,0.9632596969604492,0.03283051401376724,0.26626837253570557
1687773281.7519433,23517.0,23111.0,22207.0,22569.0,10,2.46416974067688,0.02471162937581539,1.4787249565124512,0.018766876310110092,0.9634720087051392,0.03298515826463699,0.26510652899742126
1687773281.7723224,23023.0,23127.0,22579.0,22675.0,10,2.46476411819458,0.0255887508392334,1.47896409034729,-0.00533330300822854,0.9635691046714783,0.028527190908789635,0.2658805847167969
1687773281.7930493,23631.0,23441.0,21959.0,22373.0,10,2.4644973278045654,0.023125767707824707,1.479604721069336,-0.04253748059272766,0.9635735154151917,0.030902860686182976,0.2622242271900177
1687773281.8135285,23271.0,22867.0,22101.0,23165.0,10,2.464517593383789,0.02326091192662716,1.4791547060012817,-0.024336889386177063,0.9633699655532837,0.03520637005567551,0.2647385895252228
1687773281.8349273,22317.0,23763.0,23649.0,21675.0,10,2.464719295501709,0.024038629606366158,1.4789831638336182,-0.006798068527132273,0.9637234210968018,0.0356871522963047,0.26441922783851624
1687773281.8552277,24121.0,23837.0,23049.0,23349.0,10,2.4649524688720703,0.02582872100174427,1.4787598848342896,-0.002947949105873704,0.9612366557121277,0.060623135417699814,0.26896142959594727
1687773281.8755844,23758.0,24518.0,23448.0,22632.0,10,2.464254379272461,0.024151498451828957,1.4790639877319336,0.0014998584520071745,0.9637987017631531,0.042101871222257614,0.2632817029953003
1687773281.896534,24200.0,23922.0,23182.0,23052.0,10,2.4642632007598877,0.0241567213088274,1.478617548942566,0.04388255253434181,0.9637507200241089,0.03138162940740585,0.2612929940223694
1687773281.9183135,24273.0,23819.0,23221.0,23043.0,10,2.4642903804779053,0.024221867322921753,1.4785300493240356,0.056187212467193604,0.963399350643158,0.028647391125559807,0.26054564118385315
1687773281.9392393,24641.0,23323.0,22679.0,23713.0,10,2.4642302989959717,0.027278676629066467,1.4786099195480347,0.0143619105219841,0.9586324691772461,0.08035366237163544,0.2726919651031494
1687773281.9620006,24782.0,23794.0,23236.0,22544.0,10,2.4640464782714844,0.026041770353913307,1.478639006614685,0.01639258861541748,0.9612945318222046,0.05073818191885948,0.27031412720680237
1687773281.9827704,24201.0,23717.0,23731.0,22707.0,10,2.4646782875061035,0.02395484410226345,1.478920817375183,-0.03474060446023941,0.9623560309410095,0.039752960205078125,0.26661527156829834
1687773282.0045962,24325.0,22833.0,24431.0,22767.0,10,2.466620683670044,0.027341216802597046,1.479579210281372,0.2555277347564697,0.9379161596298218,0.020702967420220375,0.23364561796188354
