Time,ID,Pos x,Pos y,Pos z,Rot 1,Rot 2,Rot 3,Rot 4
1687259713.7876816,10,2.1544721126556396,0.01646086387336254,1.329014778137207,-0.5270745754241943,-0.46737760305404663,-0.6848515868186951,-0.18635673820972443
1687259713.7976055,10,2.1544721126556396,0.01646086387336254,1.329014778137207,-0.5270745754241943,-0.46737760305404663,-0.6848515868186951,-0.18635673820972443
1687259713.8077793,10,2.154470920562744,0.016466109082102776,1.3289927244186401,-0.5274413824081421,-0.46747642755508423,-0.6846069693565369,-0.18596988916397095
1687259713.8175774,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.8276725,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.8376422,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.847644,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.8579018,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.8680036,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.8778417,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.887661,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.898166,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.9078286,10,2.154474973678589,0.016464708372950554,1.3290088176727295,-0.5273318290710449,-0.4677629768848419,-0.6844920516014099,-0.18598248064517975
1687259713.9179351,10,2.154487371444702,0.01646420918405056,1.3290959596633911,-0.5262496471405029,-0.46961289644241333,-0.6837617754936218,-0.18706916272640228
1687259713.927694,10,2.155968189239502,0.021467017009854317,1.3393199443817139,-0.34084075689315796,-0.7508788108825684,-0.48547276854515076,-0.29038766026496887
1687259713.9377778,10,2.155968189239502,0.021467017009854317,1.3393199443817139,-0.34084075689315796,-0.7508788108825684,-0.48547276854515076,-0.29038766026496887
1687259713.9477932,10,2.155968189239502,0.021467017009854317,1.3393199443817139,-0.34084075689315796,-0.7508788108825684,-0.48547276854515076,-0.29038766026496887
1687259713.9579482,10,2.156491994857788,0.02326347306370735,1.3429901599884033,-0.24946758151054382,-0.8309240341186523,-0.38150209188461304,-0.3190411329269409
1687259713.9676406,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259713.9774225,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259713.987837,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259713.9981227,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0078726,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0178332,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0277753,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0378494,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0478659,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0578775,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
1687259714.0679667,10,2.155761957168579,0.02074935846030712,1.3378252983093262,-0.37487879395484924,-0.7138014435768127,-0.5228201746940613,-0.27678951621055603
