Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687332203.6148758,10001.0,17594.0,15060.0,760.0,6590.0
1687332203.6359324,10001.0,18100.0,15570.0,1056.0,5278.0
1687332203.657713,10001.0,17717.0,15035.0,1425.0,5827.0
1687332203.6786625,10001.0,18868.0,16004.0,436.0,4696.0
1687332203.6992836,10001.0,18073.0,16777.0,1431.0,3723.0
1687332203.7195446,10001.0,18774.0,15586.0,1592.0,4052.0
1687332203.7397654,10001.0,18766.0,15348.0,1722.0,4168.0
1687332203.760259,10001.0,19761.0,15493.0,67.0,4683.0
1687332203.7804992,10001.0,19579.0,16037.0,0.0,4481.0
1687332203.800826,10501.0,20111.0,16315.0,649.0,4929.0
1687332203.8211105,10501.0,20240.0,17160.0,64.0,4540.0
1687332203.8414197,10501.0,19607.0,17767.0,1033.0,3597.0
1687332203.8616927,10501.0,21685.0,16059.0,0.0,5315.0
1687332203.8819747,10501.0,20388.0,17610.0,424.0,3582.0
1687332203.9022863,10501.0,20024.0,17252.0,310.0,4418.0
1687332203.9227226,10501.0,20990.0,18638.0,0.0,2958.0
1687332203.9432147,10501.0,21200.0,16390.0,0.0,4822.0
1687332203.9635844,10501.0,21414.0,17270.0,0.0,3994.0
1687332203.9842553,10501.0,20547.0,18227.0,0.0,3963.0
1687332204.0046747,11001.0,22008.0,17752.0,0.0,4822.0
1687332204.0249562,11001.0,22037.0,18095.0,0.0,4573.0
1687332204.045363,11001.0,22103.0,18511.0,0.0,4263.0
1687332204.0656755,11001.0,21134.0,19154.0,0.0,4914.0
1687332204.0858839,11001.0,21673.0,19375.0,0.0,4085.0
1687332204.1062498,11001.0,22957.0,20529.0,0.0,3515.0
1687332204.1277807,11001.0,22365.0,19827.0,0.0,3071.0
1687332204.1488383,11001.0,22715.0,19401.0,0.0,3449.0
1687332204.1696117,11001.0,22063.0,19305.0,0.0,3627.0
1687332204.189859,11001.0,24126.0,19010.0,0.0,4172.0
