Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687332402.1823695,10001.0,0.0,24912.0,25782.0,0.0
1687332402.203834,10001.0,0.0,24150.0,26126.0,0.0
1687332402.2248237,10001.0,0.0,25031.0,26149.0,0.0
1687332402.245318,10001.0,0.0,23459.0,27607.0,0.0
1687332402.2656674,10001.0,0.0,20749.0,29315.0,0.0
1687332402.2861674,10001.0,0.0,20737.0,28197.0,0.0
1687332402.3065338,10001.0,0.0,22280.0,29378.0,0.0
1687332402.3271723,10001.0,0.0,22089.0,29193.0,0.0
1687332402.3474236,10001.0,0.0,23028.0,29740.0,0.0
1687332402.3679507,10501.0,0.0,24472.0,29296.0,0.0
1687332402.3883264,10501.0,0.0,23743.0,30025.0,0.0
1687332402.408789,10501.0,0.0,24632.0,29136.0,0.0
1687332402.4290733,10501.0,0.0,24869.0,28899.0,0.0
1687332402.4495957,10501.0,0.0,23977.0,29791.0,0.0
1687332402.4699373,10501.0,0.0,24735.0,29033.0,0.0
1687332402.490484,10501.0,0.0,22127.0,31641.0,0.0
1687332402.5108519,10501.0,0.0,16286.0,37482.0,2208.0
1687332402.5311916,10501.0,0.0,24329.0,29439.0,0.0
1687332402.5514774,10501.0,0.0,26799.0,26969.0,0.0
1687332402.571726,11001.0,0.0,29499.0,25269.0,0.0
1687332402.5922594,11001.0,0.0,24414.0,30354.0,280.0
1687332402.612532,11001.0,0.0,25973.0,28795.0,0.0
1687332402.632896,11001.0,0.0,23485.0,31283.0,0.0
1687332402.6531262,11001.0,0.0,17190.0,29752.0,3940.0
1687332402.673763,11001.0,0.0,30107.0,24661.0,0.0
1687332402.6942012,11001.0,11799.0,25063.0,9615.0,0.0
1687332402.7146099,11001.0,0.0,18376.0,36392.0,5326.0
1687332402.7349524,11001.0,0.0,29526.0,25242.0,0.0
1687332402.7553449,11001.0,0.0,12344.0,42424.0,11098.0
