Time,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
1687431115.5735946,0.0,0.0,0.0,0.0,0.0
1687431115.583542,0.0,0.0,0.0,0.0,0.0
1687431115.5945172,0.0,0.0,0.0,0.0,0.0
1687431115.6042676,0.0,0.0,0.0,0.0,0.0
1687431115.6143847,0.0,0.0,0.0,0.0,0.0
1687431115.6239555,0.0,0.0,0.0,0.0,0.0
1687431115.6353545,0.0,0.0,0.0,0.0,0.0
1687431115.6436982,0.0,0.0,0.0,0.0,0.0
1687431115.654822,0.0,0.0,0.0,0.0,0.0
1687431115.6649458,0.0,0.0,0.0,0.0,0.0
1687431115.6735146,0.0,0.0,0.0,0.0,0.0
1687431115.6849916,0.0,0.0,0.0,0.0,0.0
1687431115.6956985,0.0,0.0,0.0,0.0,0.0
1687431115.7038758,0.0,0.0,0.0,0.0,0.0
1687431115.7135766,0.0,0.0,0.0,0.0,0.0
1687431115.7245443,0.0,0.0,0.0,0.0,0.0
1687431115.7341647,0.0,0.0,0.0,0.0,0.0
1687431115.7451475,0.0,0.0,0.0,0.0,0.0
1687431115.7544699,0.0,0.0,0.0,0.0,0.0
1687431115.7638216,0.0,0.0,0.0,0.0,0.0
1687431115.774219,0.0,0.0,0.0,0.0,0.0
1687431115.7830634,0.0,0.0,0.0,0.0,0.0
1687431115.792865,0.0,0.0,0.0,0.0,0.0
1687431115.804487,0.0,0.0,0.0,0.0,0.0
1687431115.8135767,0.0,0.0,0.0,0.0,0.0
1687431115.8231866,0.0,0.0,0.0,0.0,0.0
1687431115.833004,0.0,0.0,0.0,0.0,0.0
1687431115.8437018,0.0,0.0,0.0,0.0,0.0
1687431115.8547642,0.0,0.0,0.0,0.0,0.0
1687431115.86476,0.0,0.0,0.0,0.0,0.0
1687431115.8743994,0.0,0.0,0.0,0.0,0.0
1687431115.8845081,0.0,0.0,0.0,0.0,0.0
1687431115.8938606,0.0,0.0,0.0,0.0,0.0
1687431115.9030375,0.0,0.0,0.0,0.0,0.0
1687431115.9136963,0.0,0.0,0.0,0.0,0.0
1687431115.9236045,0.0,0.0,0.0,0.0,0.0
1687431115.932519,0.0,0.0,0.0,0.0,0.0
1687431115.9437864,0.0,0.0,0.0,0.0,0.0
1687431115.9526803,0.0,0.0,0.0,0.0,0.0
1687431115.9628804,0.0,0.0,0.0,0.0,0.0
1687431115.9728825,0.0,0.0,0.0,0.0,0.0
1687431115.983565,0.0,0.0,0.0,0.0,0.0
1687431115.9932353,0.0,0.0,0.0,0.0,0.0
1687431116.0041053,0.0,0.0,0.0,0.0,0.0
1687431116.0140169,0.0,0.0,0.0,0.0,0.0
1687431116.0241668,0.0,0.0,0.0,0.0,0.0
1687431116.03444,0.0,0.0,0.0,0.0,0.0
1687431116.0440001,0.0,0.0,0.0,0.0,0.0
1687431116.053579,0.0,0.0,0.0,0.0,0.0
1687431116.0634565,0.0,0.0,0.0,0.0,0.0
1687431116.0734491,0.0,0.0,0.0,0.0,0.0
1687431116.0832984,0.0,0.0,0.0,0.0,0.0
1687431116.0936375,0.0,0.0,0.0,0.0,0.0
1687431116.103812,0.0,0.0,0.0,0.0,0.0
1687431116.1128922,0.0,0.0,0.0,0.0,0.0
1687431116.1238751,0.0,0.0,0.0,0.0,0.0
1687431116.1346862,0.0,0.0,0.0,0.0,0.0
1687431116.142927,0.0,0.0,0.0,0.0,0.0
1687431116.153564,0.0,0.0,0.0,0.0,0.0
1687431116.1635242,0.0,0.0,0.0,0.0,0.0
1687431116.1735466,0.0,0.0,0.0,0.0,0.0
1687431116.183201,0.0,0.0,0.0,0.0,0.0
1687431116.1928575,0.0,0.0,0.0,0.0,0.0
1687431116.2044492,0.0,0.0,0.0,0.0,0.0
1687431116.212971,0.0,0.0,0.0,0.0,0.0
1687431116.2238472,0.0,0.0,0.0,0.0,0.0
1687431116.233623,0.0,0.0,0.0,0.0,0.0
1687431116.2457778,0.0,0.0,0.0,0.0,0.0
1687431116.2535484,0.0,0.0,0.0,0.0,0.0
1687431116.2652383,0.0,0.0,0.0,0.0,0.0
1687431116.2741957,0.0,0.0,0.0,0.0,0.0
1687431116.283345,0.0,0.0,0.0,0.0,0.0
1687431116.2946527,0.0,0.0,0.0,0.0,0.0
1687431116.303626,0.0,0.0,0.0,0.0,0.0
1687431116.313125,0.0,0.0,0.0,0.0,0.0
