Time,ID,Pos x,Pos y,Pos z,Rot 1,Rot 2,Rot 3,Rot 4
1687332054.6630635,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.683321,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.7036035,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.7238772,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.7442768,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.764916,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.7852812,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.805546,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.825794,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.8462262,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.866583,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.8871024,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.9073994,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.9276702,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.9479215,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.968186,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332054.988456,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.0087378,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.0292122,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.0495813,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.0700192,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.0905309,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.1111574,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.1315503,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.151914,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.172173,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.192414,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.2128065,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.2330735,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
1687332055.2533574,10,2.37164044380188,1.27881920337677,3.5224757194519043,-0.2856946587562561,0.6402401328086853,0.37863844633102417,-0.6042383313179016
