Rewards
-2.0664897558907356
-1.4906665721486485
-1.6364007810797343
-1.5413749550992617
-1.4720413471433473
-1.5647325419384412
-1.8990610562407393
-1.5747435631379476
-1.481543951763843
-1.6965606999090703
-1.5498461569797155
-2.7207907393934656
-1.8195878335634623
-1.4147339253254638
-1.672901131385347
-1.5666832817326521
-1.6067626575182847
-1.5328342241808444
-1.5882461654829307
-1.7985276979477385
-2.251225526227943
-2.3567094875771444
-2.2421268622667014
-2.3523248320104093
-1.3743672625003465
-1.5321945151365304
-1.61349046055616
-2.3405559615999785
-1.4970543469572815
-1.5977344487390686
-1.5166794343037047
-2.1890211570225
-1.5745310071770973
-1.3712682532988056
-1.4365442014894165
-1.6874998243096242
-1.711907646110447
-1.5285463912653432
-1.4377944434265035
-1.572925713722408
-1.566742367775817
-2.4993031318126304
-2.01756160364281
-1.4394851889064848
-1.5153668299375331
-1.4876072712955322
-1.5272898018782746
-2.384446640389041
-2.0225772281956
-1.6133944502170876
-1.5867937765884124
-3.238979972699259
-2.249349080518085
-2.0283910812018657
-1.9426576697401674
-2.356437450259145
-2.5919196638571864
-3.242790485929783
-2.9995591503157417
-2.641441210184544
-2.5512547744208347
-2.386208582519242
-2.6662062595280283
-3.0265908031542534
-3.3253490477921828
-3.3816644436709136
-3.3094205129968293
-3.276216771011251
-2.986508842802926
-3.5461218641901624
-3.0263407084679814
-2.657167276629874
-2.6371199650670127
-2.7903855171730974
-2.9730261995365326
-3.034548413356216
-3.0209137536487107
-2.597343255307884
-2.5090885064543356
-2.601001796160152
-2.461912516114934
-2.762985379223785
-2.9560986940946266
-3.286745655055893
-3.0683128350025295
-3.019956308844382
-3.854194007355703
-3.328573063997829
-3.3999681676189892
-3.3337963440873297
-3.6725749727811525
-3.5867700380997025
-3.7332704032077357
-3.6071239827533916
-3.976863503746239
-4.043047865808637
-3.8939089322681806
-3.9384163065533127
-4.0010682248321405
-4.165087577619644
-4.036175696933598
-4.063512642260185
-4.120849737456048
-4.013790428005724
-4.092895755036405
-4.026913247938158
-4.017805354598842
-4.355552061031609
-4.348768217127513
-3.8637614944246472
-3.8178508819791483
-3.8214874938244536
-3.984944451037184
-3.743772464881427
-3.4393031457984
-3.4706115159544946
-3.3289632962897753
-3.0863254818579415
-2.8762467335863335
-2.935819705105951
-2.7128410551418503
-2.6099309837395612
-2.5924158258839842
-2.3385115360367594
-2.396627091000605
-2.0318867690593527
-2.5036257832539555
-2.0309151496303093
-1.8181561011415135
-1.6903815439203473
-2.127966160772298
-1.6139530048067439
-1.3839999759014137
-1.538940278912055
-1.7888329383169352
-1.3769036562583095
-1.185929839594338
-1.158003918072029
-1.1682406929220697
-1.5535110945518602
-1.3901889422533513
-1.2772550962844091
-0.9648185592884891
-0.7664999609295784
-0.9137732536426968
-1.4741464238063904
-1.0846390081936037
-1.123167224527732
