Timestamp,motor.m1,motor.m2,motor.m3,motor.m4
1688648224.695861,0,0,0,0
1688648224.705861,0,0,0,0
1688648224.715861,0,0,0,0
1688648224.725861,0,0,0,0
1688648224.735861,0,0,0,0
1688648224.745861,0,0,0,0
1688648224.755861,0,0,0,0
1688648224.765861,0,0,0,0
1688648224.775861,0,0,0,0
1688648224.785861,0,0,0,0
1688648224.795861,0,0,0,0
1688648224.805861,0,0,0,0
1688648224.815861,0,0,0,0
1688648224.825861,0,0,0,0
1688648224.835861,0,0,0,0
1688648224.845861,0,0,0,0
1688648224.855861,0,0,0,0
1688648224.865861,0,0,0,0
1688648224.8758612,0,0,0,0
1688648224.8858612,0,0,0,0
1688648224.8958611,0,0,0,0
1688648224.9058611,0,0,0,0
1688648224.9158611,0,0,0,0
1688648224.9258611,0,0,0,0
1688648224.935861,0,0,0,0
1688648224.945861,0,0,0,0
1688648224.955861,0,0,0,0
1688648224.965861,0,0,0,0
1688648224.975861,0,0,0,0
1688648224.985861,0,0,0,0
1688648224.995861,0,0,0,0
1688648225.005861,0,0,0,0
1688648225.015861,0,0,0,0
1688648225.025861,0,0,0,0
1688648225.035861,0,0,0,0
1688648225.045861,0,0,0,0
1688648225.055861,0,0,0,0
1688648225.065861,0,0,0,0
1688648225.075861,0,0,0,0
1688648225.085861,0,0,0,0
1688648225.095861,0,0,0,0
1688648225.105861,0,0,0,0
1688648225.115861,0,0,0,0
1688648225.1258612,0,0,0,0
1688648225.1358612,0,0,0,0
1688648225.1458611,0,0,0,0
1688648225.1558611,0,0,0,0
1688648225.1658611,0,0,0,0
1688648225.1758611,0,0,0,0
1688648225.185861,0,0,0,0
1688648225.195861,0,0,0,0
1688648225.205861,0,0,0,0
1688648225.215861,0,0,0,0
1688648225.225861,0,0,0,0
1688648225.235861,0,0,0,0
1688648225.245861,0,0,0,0
1688648225.255861,0,0,0,0
1688648225.265861,0,0,0,0
1688648225.275861,0,0,0,0
1688648225.285861,0,0,0,0
1688648225.295861,0,0,0,0
1688648225.305861,0,0,0,0
1688648225.315861,0,0,0,0
1688648225.325861,0,0,0,0
1688648225.335861,0,0,0,0
1688648225.345861,0,0,0,0
1688648225.355861,0,0,0,0
1688648225.365861,0,0,0,0
1688648225.3758612,0,0,0,0
1688648225.3858612,0,0,0,0
1688648225.3958611,0,0,0,0
1688648225.4058611,0,0,0,0
1688648225.4158611,0,0,0,0
1688648225.4258611,0,0,0,0
1688648225.435861,0,0,0,0
1688648225.445861,0,0,0,0
1688648225.455861,0,0,0,0
1688648225.465861,0,0,0,0
1688648225.475861,0,0,0,0
1688648225.485861,0,0,0,0
1688648225.495861,0,0,0,0
1688648225.505861,0,0,0,0
1688648225.515861,0,0,0,0
1688648225.525861,0,0,0,0
1688648225.535861,0,0,0,0
1688648225.545861,0,0,0,0
1688648225.555861,0,0,0,0
1688648225.565861,0,0,0,0
1688648225.575861,0,0,0,0
1688648225.585861,0,0,0,0
1688648225.595861,0,0,0,0
1688648225.605861,0,0,0,0
1688648225.615861,0,0,0,0
1688648225.6258612,0,0,0,0
1688648225.6358612,0,0,0,0
1688648225.6458611,0,0,0,0
1688648225.6558611,0,0,0,0
1688648225.6658611,0,0,0,0
1688648225.6758611,0,0,0,0
1688648225.685861,0,0,0,0
1688648225.695861,0,0,0,0
1688648225.705861,0,0,0,0
1688648225.715861,0,0,0,0
1688648225.725861,0,0,0,0
1688648225.735861,0,0,0,0
1688648225.745861,0,0,0,0
1688648225.755861,0,0,0,0
1688648225.765861,0,0,0,0
1688648225.775861,0,0,0,0
1688648225.785861,0,0,0,0
1688648225.795861,0,0,0,0
1688648225.805861,0,0,0,0
1688648225.815861,0,0,0,0
1688648225.825861,0,0,0,0
1688648225.835861,0,0,0,0
1688648225.845861,0,0,0,0
1688648225.855861,0,0,0,0
1688648225.865861,0,0,0,0
1688648225.8758612,0,0,0,0
1688648225.8858612,0,0,0,0
1688648225.8958611,0,0,0,0
1688648225.9058611,0,0,0,0
1688648225.9158611,0,0,0,0
1688648225.9258611,0,0,0,0
1688648225.935861,0,0,0,0
1688648225.945861,0,0,0,0
1688648225.955861,0,0,0,0
1688648225.965861,0,0,0,0
1688648225.975861,0,0,0,0
1688648225.985861,0,0,0,0
1688648225.995861,0,0,0,0
1688648226.005861,0,0,0,0
1688648226.015861,0,0,0,0
1688648226.025861,0,0,0,0
1688648226.035861,0,0,0,0
1688648226.045861,0,0,0,0
1688648226.055861,0,0,0,0
1688648226.065861,0,0,0,0
1688648226.075861,0,0,0,0
1688648226.085861,0,0,0,0
1688648226.095861,0,0,0,0
1688648226.105861,0,0,0,0
1688648226.115861,0,0,0,0
1688648226.1258612,0,0,0,0
1688648226.1358612,0,0,0,0
1688648226.1458611,0,0,0,0
1688648226.1558611,0,0,0,0
1688648226.1658611,0,0,0,0
1688648226.1758611,0,0,0,0
1688648226.185861,0,0,0,0
1688648226.195861,0,0,0,0
1688648226.205861,0,0,0,0
1688648226.215861,0,0,0,0
1688648226.225861,0,0,0,0
1688648226.235861,0,0,0,0
1688648226.245861,0,0,0,0
1688648226.255861,0,0,0,0
1688648226.265861,0,0,0,0
1688648226.275861,0,0,0,0
1688648226.285861,0,0,0,0
1688648226.295861,0,0,0,0
1688648226.305861,0,0,0,0
1688648226.315861,0,0,0,0
1688648226.325861,0,0,0,0
1688648226.335861,0,0,0,0
1688648226.345861,0,0,0,0
1688648226.355861,0,0,0,0
1688648226.365861,0,0,0,0
1688648226.3758612,0,0,0,0
1688648226.3858612,0,0,0,0
1688648226.3958611,0,0,0,0
1688648226.4058611,0,0,0,0
1688648226.4158611,0,0,0,0
1688648226.4258611,0,0,0,0
1688648226.435861,0,0,0,0
1688648226.445861,0,0,0,0
1688648226.455861,0,0,0,0
1688648226.465861,0,0,0,0
1688648226.475861,0,0,0,0
1688648226.485861,0,0,0,0
1688648226.495861,0,0,0,0
1688648226.505861,0,0,0,0
1688648226.515861,0,0,0,0
1688648226.525861,0,0,0,0
1688648226.535861,0,0,0,0
1688648226.545861,0,0,0,0
1688648226.555861,0,0,0,0
1688648226.565861,0,0,0,0
1688648226.575861,0,0,0,0
1688648226.585861,0,0,0,0
1688648226.595861,0,0,0,0
1688648226.605861,0,0,0,0
1688648226.615861,0,0,0,0
1688648226.6258612,0,0,0,0
1688648226.6358612,0,0,0,0
1688648226.6458611,0,0,0,0
1688648226.6558611,0,0,0,0
1688648226.6658611,0,0,0,0
1688648226.6758611,0,0,0,0
1688648226.685861,0,0,0,0
1688648226.695861,0,0,0,0
1688648226.705861,0,0,0,0
1688648226.715861,0,0,0,0
1688648226.725861,0,0,0,0
1688648226.735861,0,0,0,0
1688648226.745861,0,0,0,0
1688648226.755861,0,0,0,0
1688648226.765861,0,0,0,0
1688648226.775861,0,0,0,0
1688648226.785861,0,0,0,0
1688648226.795861,0,0,0,0
1688648226.805861,0,0,0,0
1688648226.815861,0,0,0,0
1688648226.825861,0,0,0,0
1688648226.835861,0,0,0,0
1688648226.845861,0,0,0,0
1688648226.855861,0,0,0,0
1688648226.865861,0,0,0,0
1688648226.8758612,0,0,0,0
1688648226.8858612,0,0,0,0
1688648226.8958611,0,0,0,0
1688648226.9058611,0,0,0,0
1688648226.9158611,0,0,0,0
1688648226.9258611,0,0,0,0
1688648226.935861,0,0,0,0
1688648226.945861,0,0,0,0
1688648226.955861,0,0,0,0
1688648226.965861,0,0,0,0
1688648226.975861,0,0,0,0
1688648226.985861,0,0,0,0
1688648226.995861,0,0,0,0
1688648227.005861,0,0,0,0
1688648227.015861,0,0,0,0
1688648227.025861,0,0,0,0
1688648227.035861,0,0,0,0
1688648227.045861,0,0,0,0
1688648227.055861,0,0,0,0
1688648227.065861,0,0,0,0
1688648227.075861,0,0,0,0
1688648227.085861,0,0,0,0
1688648227.095861,0,0,0,0
1688648227.105861,0,0,0,0
1688648227.115861,0,0,0,0
1688648227.1258612,0,0,0,0
1688648227.1358612,0,0,0,0
1688648227.1458611,0,0,0,0
1688648227.1558611,0,0,0,0
1688648227.1658611,0,0,0,0
1688648227.1758611,0,0,0,0
1688648227.185861,0,0,0,0
1688648227.195861,0,0,0,0
1688648227.205861,0,0,0,0
1688648227.215861,0,0,0,0
1688648227.225861,0,0,0,0
1688648227.235861,0,0,0,0
1688648227.245861,0,0,0,0
1688648227.255861,0,0,0,0
1688648227.265861,0,0,0,0
1688648227.275861,0,0,0,0
1688648227.285861,0,0,0,0
1688648227.295861,0,0,0,0
1688648227.305861,0,0,0,0
1688648227.315861,0,0,0,0
1688648227.325861,0,0,0,0
1688648227.335861,0,0,0,0
1688648227.345861,0,0,0,0
1688648227.355861,0,0,0,0
1688648227.365861,0,0,0,0
1688648227.3758612,0,0,0,0
1688648227.3858612,0,0,0,0
1688648227.3958611,0,0,0,0
1688648227.4058611,0,0,0,0
1688648227.4158611,0,0,0,0
1688648227.4258611,0,0,0,0
1688648227.435861,0,0,0,0
1688648227.445861,0,0,0,0
1688648227.455861,0,0,0,0
1688648227.465861,0,0,0,0
1688648227.475861,0,0,0,0
1688648227.485861,0,0,0,0
1688648227.495861,0,0,0,0
1688648227.505861,0,0,0,0
1688648227.515861,0,0,0,0
1688648227.525861,0,0,0,0
1688648227.535861,0,0,0,0
1688648227.545861,0,0,0,0
1688648227.555861,0,0,0,0
1688648227.565861,0,0,0,0
1688648227.575861,0,0,0,0
1688648227.585861,0,0,0,0
1688648227.595861,0,0,0,0
1688648227.605861,0,0,0,0
1688648227.615861,0,0,0,0
1688648227.6258612,0,0,0,0
1688648227.6358612,0,0,0,0
1688648227.6458611,0,0,0,0
1688648227.6558611,0,0,0,0
1688648227.6658611,0,0,0,0
1688648227.6758611,0,0,0,0
1688648227.685861,0,0,0,0
1688648227.695861,0,0,0,0
1688648227.705861,0,0,0,0
1688648227.715861,0,0,0,0
1688648227.725861,0,0,0,0
1688648227.735861,0,0,0,0
1688648227.745861,0,0,0,0
1688648227.755861,0,0,0,0
1688648227.765861,0,0,0,0
1688648227.775861,0,0,0,0
1688648227.785861,0,0,0,0
1688648227.795861,0,0,0,0
1688648227.805861,0,0,0,0
1688648227.815861,0,0,0,0
1688648227.825861,0,0,0,0
1688648227.835861,0,0,0,0
1688648227.845861,0,0,0,0
1688648227.855861,0,0,0,0
1688648227.865861,0,0,0,0
1688648227.8758612,0,0,0,0
1688648227.8858612,0,0,0,0
1688648227.8958611,0,0,0,0
1688648227.9058611,0,0,0,0
1688648227.9158611,0,0,0,0
1688648227.9258611,0,0,0,0
1688648227.935861,0,0,0,0
1688648227.945861,0,0,0,0
1688648227.955861,0,0,0,0
1688648227.965861,0,0,0,0
1688648227.975861,0,0,0,0
1688648227.985861,0,0,0,0
1688648227.995861,0,0,0,0
1688648228.005861,0,0,0,0
1688648228.015861,0,0,0,0
1688648228.025861,0,0,0,0
1688648228.035861,0,0,0,0
1688648228.045861,0,0,0,0
1688648228.055861,0,0,0,0
1688648228.065861,0,0,0,0
1688648228.075861,0,0,0,0
1688648228.085861,0,0,0,0
1688648228.095861,0,0,0,0
1688648228.105861,0,0,0,0
1688648228.115861,0,0,0,0
1688648228.1258612,0,0,0,0
1688648228.1358612,0,0,0,0
1688648228.1458611,0,0,0,0
1688648228.1558611,0,0,0,0
1688648228.1658611,0,0,0,0
1688648228.1758611,0,0,0,0
1688648228.185861,0,0,0,0
1688648228.195861,0,0,0,0
1688648228.205861,0,0,0,0
1688648228.215861,0,0,0,0
1688648228.225861,0,0,0,0
1688648228.235861,0,0,0,0
1688648228.245861,0,0,0,0
1688648228.255861,0,0,0,0
1688648228.265861,0,0,0,0
1688648228.275861,0,0,0,0
1688648228.285861,0,0,0,0
1688648228.295861,0,0,0,0
1688648228.305861,0,0,0,0
1688648228.315861,0,0,0,0
1688648228.325861,0,0,0,0
1688648228.335861,0,0,0,0
1688648228.345861,0,0,0,0
1688648228.355861,0,0,0,0
1688648228.365861,0,0,0,0
1688648228.3758612,0,0,0,0
1688648228.3858612,0,0,0,0
1688648228.3958611,0,0,0,0
1688648228.4058611,0,0,0,0
1688648228.4158611,0,0,0,0
1688648228.4258611,0,0,0,0
1688648228.435861,0,0,0,0
1688648228.445861,0,0,0,0
1688648228.455861,0,0,0,0
1688648228.465861,0,0,0,0
1688648228.475861,0,0,0,0
1688648228.485861,0,0,0,0
1688648228.495861,0,0,0,0
1688648228.505861,0,0,0,0
1688648228.515861,0,0,0,0
1688648228.525861,0,0,0,0
1688648228.535861,0,0,0,0
1688648228.545861,0,0,0,0
1688648228.555861,0,0,0,0
1688648228.565861,0,0,0,0
1688648228.575861,0,0,0,0
1688648228.585861,0,0,0,0
1688648228.595861,0,0,0,0
1688648228.605861,0,0,0,0
1688648228.615861,0,0,0,0
1688648228.6258612,0,0,0,0
1688648228.6358612,0,0,0,0
1688648228.6458611,0,0,0,0
1688648228.6558611,0,0,0,0
1688648228.6658611,0,0,0,0
1688648228.6758611,0,0,0,0
1688648228.685861,0,0,0,0
1688648228.695861,0,0,0,0
1688648228.705861,0,0,0,0
1688648228.715861,0,0,0,0
1688648228.725861,0,0,0,0
1688648228.735861,0,0,0,0
1688648228.745861,0,0,0,0
1688648228.755861,0,0,0,0
1688648228.765861,0,0,0,0
1688648228.775861,0,0,0,0
1688648228.785861,0,0,0,0
1688648228.795861,0,0,0,0
1688648228.805861,0,0,0,0
1688648228.815861,0,0,0,0
1688648228.825861,0,0,0,0
1688648228.835861,0,0,0,0
1688648228.845861,0,0,0,0
1688648228.855861,0,0,0,0
1688648228.865861,0,0,0,0
1688648228.8758612,0,0,0,0
1688648228.8858612,0,0,0,0
1688648228.8958611,0,0,0,0
1688648228.9058611,0,0,0,0
1688648228.9158611,0,0,0,0
1688648228.9258611,0,0,0,0
1688648228.935861,0,0,0,0
1688648228.945861,0,0,0,0
1688648228.955861,0,0,0,0
1688648228.965861,0,0,0,0
1688648228.975861,0,0,0,0
1688648228.985861,0,0,0,0
1688648228.995861,0,0,0,0
1688648229.005861,0,0,0,0
1688648229.015861,0,0,0,0
1688648229.025861,0,0,0,0
1688648229.035861,0,0,0,0
1688648229.045861,0,0,0,0
1688648229.055861,0,0,0,0
1688648229.065861,0,0,0,0
1688648229.075861,0,0,0,0
1688648229.085861,0,0,0,0
1688648229.095861,0,0,0,0
1688648229.105861,0,0,0,0
1688648229.115861,0,0,0,0
1688648229.1258612,0,0,0,0
1688648229.1358612,0,0,0,0
1688648229.1458611,0,0,0,0
1688648229.1558611,0,0,0,0
1688648229.1658611,0,0,0,0
1688648229.1758611,0,0,0,0
1688648229.185861,0,0,0,0
1688648229.195861,0,0,0,0
1688648229.205861,0,0,0,0
1688648229.215861,0,0,0,0
1688648229.225861,0,0,0,0
1688648229.235861,0,0,0,0
1688648229.245861,0,0,0,0
1688648229.255861,0,0,0,0
1688648229.265861,0,0,0,0
1688648229.275861,0,0,0,0
1688648229.285861,0,0,0,0
1688648229.295861,0,0,0,0
1688648229.305861,0,0,0,0
1688648229.315861,0,0,0,0
1688648229.325861,0,0,0,0
1688648229.335861,0,0,0,0
1688648229.345861,0,0,0,0
1688648229.355861,0,0,0,0
1688648229.365861,0,0,0,0
1688648229.3758612,0,0,0,0
1688648229.3858612,0,0,0,0
1688648229.3958611,0,0,0,0
1688648229.4058611,0,0,0,0
1688648229.4158611,0,0,0,0
1688648229.4258611,0,0,0,0
1688648229.435861,0,0,0,0
1688648229.445861,0,0,0,0
1688648229.455861,0,0,0,0
1688648229.465861,0,0,0,0
1688648229.475861,0,0,0,0
1688648229.485861,0,0,0,0
1688648229.495861,0,0,0,0
1688648229.505861,0,0,0,0
1688648229.515861,0,0,0,0
1688648229.525861,0,0,0,0
1688648229.535861,0,0,0,0
1688648229.545861,0,0,0,0
1688648229.555861,0,0,0,0
1688648229.565861,0,0,0,0
1688648229.575861,0,0,0,0
1688648229.585861,0,0,0,0
1688648229.595861,0,0,0,0
1688648229.605861,0,0,0,0
1688648229.615861,0,0,0,0
1688648229.6258612,0,0,0,0
1688648229.6358612,0,0,0,0
1688648229.6458611,0,0,0,0
1688648229.6558611,0,0,0,0
1688648229.6658611,0,0,0,0
1688648229.6758611,0,0,0,0
1688648229.685861,0,0,0,0
1688648229.695861,0,0,0,0
1688648229.705861,0,0,0,0
1688648229.715861,0,0,0,0
1688648229.725861,0,0,0,0
1688648229.735861,0,0,0,0
1688648229.745861,0,0,0,0
1688648229.755861,0,0,0,0
1688648229.765861,0,0,0,0
1688648229.775861,0,0,0,0
1688648229.785861,0,0,0,0
1688648229.795861,0,0,0,0
1688648229.805861,0,0,0,0
1688648229.815861,0,0,0,0
1688648229.825861,0,0,0,0
1688648229.835861,0,0,0,0
1688648229.845861,0,0,0,0
1688648229.855861,0,0,0,0
1688648229.865861,0,0,0,0
1688648229.8758612,0,0,0,0
1688648229.8858612,0,0,0,0
1688648229.8958611,0,0,0,0
1688648229.9058611,0,0,0,0
1688648229.9158611,0,0,0,0
1688648229.9258611,0,0,0,0
1688648229.935861,0,0,0,0
1688648229.945861,0,0,0,0
1688648229.955861,0,0,0,0
1688648229.965861,0,0,0,0
1688648229.975861,0,0,0,0
1688648229.985861,0,0,0,0
1688648229.995861,0,0,0,0
1688648230.005861,0,0,0,0
1688648230.015861,0,0,0,0
1688648230.025861,0,0,0,0
1688648230.035861,0,0,0,0
1688648230.045861,0,0,0,0
1688648230.055861,0,0,0,0
1688648230.065861,0,0,0,0
1688648230.075861,0,0,0,0
1688648230.085861,0,0,0,0
1688648230.095861,0,0,0,0
1688648230.105861,0,0,0,0
1688648230.115861,0,0,0,0
1688648230.1258612,0,0,0,0
1688648230.1358612,0,0,0,0
1688648230.1458611,0,0,0,0
1688648230.1558611,0,0,0,0
1688648230.1658611,0,0,0,0
1688648230.1758611,0,0,0,0
1688648230.185861,0,0,0,0
1688648230.195861,0,0,0,0
1688648230.205861,0,0,0,0
1688648230.215861,0,0,0,0
1688648230.225861,0,0,0,0
1688648230.235861,0,0,0,0
1688648230.245861,0,0,0,0
1688648230.255861,0,0,0,0
1688648230.265861,0,0,0,0
1688648230.275861,0,0,0,0
1688648230.285861,0,0,0,0
1688648230.295861,0,0,0,0
1688648230.305861,0,0,0,0
1688648230.315861,0,0,0,0
1688648230.325861,0,0,0,0
1688648230.335861,0,0,0,0
1688648230.345861,0,0,0,0
1688648230.355861,0,0,0,0
1688648230.365861,0,0,0,0
1688648230.3758612,0,0,0,0
1688648230.3858612,0,0,0,0
1688648230.3958611,0,0,0,0
1688648230.4058611,0,0,0,0
1688648230.4158611,0,0,0,0
1688648230.4258611,0,0,0,0
1688648230.435861,0,0,0,0
1688648230.445861,0,0,0,0
1688648230.455861,0,0,0,0
1688648230.465861,0,0,0,0
1688648230.475861,0,0,0,0
1688648230.485861,0,0,0,0
1688648230.495861,0,0,0,0
1688648230.505861,0,0,0,0
1688648230.515861,0,0,0,0
1688648230.525861,0,0,0,0
1688648230.535861,0,0,0,0
1688648230.545861,0,0,0,0
1688648230.555861,0,0,0,0
1688648230.565861,0,0,0,0
1688648230.575861,0,0,0,0
1688648230.585861,0,0,0,0
1688648230.595861,0,0,0,0
1688648230.605861,0,0,0,0
1688648230.615861,0,0,0,0
1688648230.6258612,0,0,0,0
1688648230.6358612,0,0,0,0
1688648230.6458611,0,0,0,0
1688648230.6558611,0,0,0,0
1688648230.6658611,0,0,0,0
1688648230.6758611,0,0,0,0
1688648230.685861,0,0,0,0
1688648230.695861,0,0,0,0
1688648230.705861,0,0,0,0
1688648230.715861,0,0,0,0
1688648230.725861,0,0,0,0
1688648230.735861,0,0,0,0
1688648230.745861,0,0,0,0
1688648230.755861,0,0,0,0
1688648230.765861,0,0,0,0
1688648230.775861,0,0,0,0
1688648230.785861,0,0,0,0
1688648230.795861,0,0,0,0
1688648230.805861,0,0,0,0
1688648230.815861,0,0,0,0
1688648230.825861,0,0,0,0
1688648230.835861,0,0,0,0
1688648230.845861,0,0,0,0
1688648230.855861,0,0,0,0
1688648230.865861,0,0,0,0
1688648230.8758612,0,0,0,0
1688648230.8858612,0,0,0,0
1688648230.8958611,0,0,0,0
1688648230.9058611,0,0,0,0
1688648230.9158611,0,0,0,0
1688648230.9258611,0,0,0,0
1688648230.935861,0,0,0,0
1688648230.945861,0,0,0,0
1688648230.955861,0,0,0,0
1688648230.965861,0,0,0,0
1688648230.975861,0,0,0,0
1688648230.985861,0,0,0,0
1688648230.995861,0,0,0,0
1688648231.005861,0,0,0,0
1688648231.015861,0,0,0,0
1688648231.025861,0,0,0,0
1688648231.035861,0,0,0,0
1688648231.045861,0,0,0,0
1688648231.055861,0,0,0,0
1688648231.065861,0,0,0,0
1688648231.075861,0,0,0,0
1688648231.085861,0,0,0,0
1688648231.095861,0,0,0,0
1688648231.105861,0,0,0,0
1688648231.115861,0,0,0,0
1688648231.1258612,0,0,0,0
1688648231.1358612,0,0,0,0
1688648231.1458611,0,0,0,0
1688648231.1558611,0,0,0,0
1688648231.1658611,0,0,0,0
1688648231.1758611,0,0,0,0
1688648231.185861,0,0,0,0
1688648231.195861,0,0,0,0
1688648231.205861,0,0,0,0
1688648231.215861,0,0,0,0
1688648231.225861,0,0,0,0
1688648231.235861,0,0,0,0
1688648231.245861,0,0,0,0
1688648231.255861,0,0,0,0
1688648231.265861,0,0,0,0
1688648231.275861,0,0,0,0
1688648231.285861,0,0,0,0
1688648231.295861,0,0,0,0
1688648231.305861,0,0,0,0
1688648231.315861,0,0,0,0
1688648231.325861,0,0,0,0
1688648231.335861,0,0,0,0
1688648231.345861,0,0,0,0
1688648231.355861,0,0,0,0
1688648231.365861,0,0,0,0
1688648231.3758612,0,0,0,0
1688648231.3858612,0,0,0,0
1688648231.3958611,0,0,0,0
1688648231.4058611,0,0,0,0
1688648231.4158611,0,0,0,0
1688648231.4258611,0,0,0,0
1688648231.435861,0,0,0,0
1688648231.445861,0,0,0,0
1688648231.455861,0,0,0,0
1688648231.465861,0,0,0,0
1688648231.475861,0,0,0,0
1688648231.485861,0,0,0,0
1688648231.495861,0,0,0,0
1688648231.505861,0,0,0,0
1688648231.515861,0,0,0,0
1688648231.525861,0,0,0,0
1688648231.535861,0,0,0,0
1688648231.545861,0,0,0,0
1688648231.555861,0,0,0,0
1688648231.565861,0,0,0,0
1688648231.575861,0,0,0,0
1688648231.585861,0,0,0,0
1688648231.595861,0,0,0,0
1688648231.605861,0,0,0,0
1688648231.615861,0,0,0,0
1688648231.6258612,0,0,0,0
1688648231.6358612,0,0,0,0
1688648231.6458611,0,0,0,0
1688648231.6558611,0,0,0,0
1688648231.6658611,0,0,0,0
1688648231.6758611,0,0,0,0
1688648231.685861,0,0,0,0
1688648231.695861,0,0,0,0
1688648231.705861,0,0,0,0
1688648231.715861,0,0,0,0
1688648231.725861,0,0,0,0
1688648231.735861,0,0,0,0
1688648231.745861,0,0,0,0
1688648231.755861,0,0,0,0
1688648231.765861,0,0,0,0
1688648231.775861,0,0,0,0
1688648231.785861,0,0,0,0
1688648231.795861,0,0,0,0
1688648231.805861,0,0,0,0
1688648231.815861,0,0,0,0
1688648231.825861,0,0,0,0
1688648231.835861,0,0,0,0
1688648231.845861,0,0,0,0
1688648231.855861,0,0,0,0
1688648231.865861,0,0,0,0
1688648231.8758612,0,0,0,0
1688648231.8858612,0,0,0,0
1688648231.8958611,0,0,0,0
1688648231.9058611,0,0,0,0
1688648231.9158611,0,0,0,0
1688648231.9258611,0,0,0,0
1688648231.935861,0,0,0,0
1688648231.945861,0,0,0,0
1688648231.955861,0,0,0,0
1688648231.965861,0,0,0,0
1688648231.975861,0,0,0,0
1688648231.985861,0,0,0,0
1688648231.995861,0,0,0,0
1688648232.005861,0,0,0,0
1688648232.015861,0,0,0,0
1688648232.025861,0,0,0,0
1688648232.035861,0,0,0,0
1688648232.045861,0,0,0,0
1688648232.055861,0,0,0,0
1688648232.065861,0,0,0,0
1688648232.075861,0,0,0,0
1688648232.085861,0,0,0,0
1688648232.095861,0,0,0,0
1688648232.105861,0,0,0,0
1688648232.115861,0,0,0,0
1688648232.1258612,0,0,0,0
1688648232.1358612,0,0,0,0
1688648232.1458611,0,0,0,0
1688648232.1558611,0,0,0,0
1688648232.1658611,0,0,0,0
1688648232.1758611,0,0,0,0
1688648232.185861,0,0,0,0
1688648232.195861,0,0,0,0
1688648232.205861,0,0,0,0
1688648232.215861,0,0,0,0
1688648232.225861,0,0,0,0
1688648232.235861,0,0,0,0
1688648232.245861,0,0,0,0
1688648232.255861,0,0,0,0
1688648232.265861,0,0,0,0
1688648232.275861,0,0,0,0
1688648232.285861,0,0,0,0
1688648232.295861,0,0,0,0
1688648232.305861,0,0,0,0
1688648232.315861,0,0,0,0
1688648232.325861,0,0,0,0
1688648232.335861,0,0,0,0
1688648232.345861,0,0,0,0
1688648232.355861,0,0,0,0
1688648232.365861,0,0,0,0
1688648232.3758612,0,0,0,0
1688648232.3858612,0,0,0,0
1688648232.3958611,0,0,0,0
1688648232.4058611,0,0,0,0
1688648232.4158611,0,0,0,0
1688648232.4258611,0,0,0,0
1688648232.435861,0,0,0,0
1688648232.445861,0,0,0,0
1688648232.455861,0,0,0,0
1688648232.465861,0,0,0,0
1688648232.475861,0,0,0,0
1688648232.485861,0,0,0,0
1688648232.495861,0,0,0,0
1688648232.505861,0,0,0,0
1688648232.515861,0,0,0,0
1688648232.525861,0,0,0,0
1688648232.535861,0,0,0,0
1688648232.545861,0,0,0,0
1688648232.555861,0,0,0,0
1688648232.565861,0,0,0,0
