Timestamp,stabilizer.pitch,stabilizer.roll,stabilizer.thrust,stabilizer.yaw
986664,0.48028913140296936,-0.8676857352256775,0.0,32.039703369140625
986674,0.4804510176181793,-0.8673890829086304,0.0,32.03878402709961
986684,0.48099032044410706,-0.8659226894378662,0.0,32.03804397583008
986694,0.4809306859970093,-0.8657739758491516,0.0,32.03770446777344
986704,0.47828489542007446,-0.8661837577819824,0.0,32.03868103027344
986714,0.4778789281845093,-0.8658038377761841,0.0,32.03749465942383
986724,0.47719693183898926,-0.8658410310745239,0.0,32.037628173828125
986734,0.4777868092060089,-0.8663954138755798,0.0,32.03733444213867
986744,0.47689682245254517,-0.8665962219238281,0.0,32.036590576171875
986754,0.4782469570636749,-0.866860568523407,0.0,32.036006927490234
986764,0.47768932580947876,-0.8677916526794434,0.0,32.0359001159668
986774,0.4772956073284149,-0.8677516579627991,0.0,32.03330612182617
986784,0.47719183564186096,-0.868776798248291,0.0,32.032569885253906
986794,0.47610750794410706,-0.8694549202919006,0.0,32.03202819824219
986804,0.47543343901634216,-0.8698263764381409,0.0,32.03200149536133
986814,0.4757750928401947,-0.8706691861152649,0.0,32.03251266479492
986824,0.4750286042690277,-0.8706320524215698,0.0,32.03138732910156
986834,0.4757543206214905,-0.8713622093200684,0.0,32.030845642089844
986844,0.4760725498199463,-0.8734775185585022,0.0,32.03178024291992
986854,0.47483307123184204,-0.8730972409248352,0.0,32.0330810546875
986864,0.47541844844818115,-0.8733747601509094,0.0,32.03252029418945
986874,0.47542908787727356,-0.8719711899757385,0.0,32.03145980834961
986884,0.474342405796051,-0.8716046810150146,0.0,32.031341552734375
986894,0.47478771209716797,-0.8715288639068604,0.0,32.030250549316406
986904,0.47366392612457275,-0.8717703819274902,0.0,32.03109359741211
986914,0.47347936034202576,-0.8718166351318359,0.0,32.032630920410156
986924,0.4735897183418274,-0.8715150952339172,0.0,32.032127380371094
986934,0.4752301275730133,-0.8718583583831787,0.0,32.03202819824219
986944,0.4745342433452606,-0.87104731798172,0.0,32.03212356567383
986954,0.4743901193141937,-0.8708228468894958,0.0,32.030635833740234
986964,0.4754909574985504,-0.8702343106269836,0.0,32.02842712402344
986974,0.47589272260665894,-0.8701884150505066,0.0,32.02817153930664
986984,0.4761830270290375,-0.8689433932304382,0.0,32.028053283691406
986994,0.47707870602607727,-0.8681401610374451,0.0,32.02789306640625
987004,0.4755571782588959,-0.8688170909881592,0.0,32.02775192260742
987014,0.47540590167045593,-0.8691129088401794,0.0,32.02821350097656
987024,0.47552773356437683,-0.8690927624702454,0.0,32.02760696411133
987034,0.4756919741630554,-0.8700061440467834,0.0,32.02790069580078
987044,0.4753221571445465,-0.8690707683563232,0.0,32.02537155151367
987054,0.4748612642288208,-0.8681868314743042,0.0,32.02496337890625
987064,0.47462284564971924,-0.8685873746871948,0.0,32.02585983276367
987074,0.4731658101081848,-0.868248701095581,0.0,32.02462387084961
987084,0.47602540254592896,-0.8674200177192688,0.0,32.02635955810547
987094,0.476665735244751,-0.8672014474868774,0.0,32.02566909790039
987104,0.47609809041023254,-0.8669121265411377,0.0,32.02501678466797
987114,0.4777807593345642,-0.8668888807296753,0.0,32.02519226074219
987124,0.477139949798584,-0.8663849830627441,0.0,32.026119232177734
